,caseid,task,user,start_timestamp,end_timestamp
47,gen-Case056,start,Role 3,2012-03-30 22:09:22,2012-03-30 23:40:10
48,gen-Case056,start,Role 3,2012-03-31 02:48:17,2012-03-31 04:22:20
49,gen-Case056,start,Role 6,2012-03-31 07:47:36,2012-03-31 09:13:53
50,gen-Case056,start,Role 9,2012-03-31 11:10:24,2012-03-31 12:30:25
51,gen-Case056,start,Role 6,2012-03-31 14:07:10,2012-03-31 15:41:09
52,gen-Case056,start,Role 2,2012-03-31 16:41:25,2012-03-31 18:23:23
53,gen-Case056,start,Role 5,2012-04-01 03:52:55,2012-04-01 05:29:26
54,gen-Case056,start,Role 1,2012-04-01 09:52:01,2012-04-01 11:11:11
55,gen-Case056,start,Role 3,2012-04-01 12:20:03,2012-04-01 13:56:51
56,gen-Case056,start,Role 3,2012-04-01 18:19:05,2012-04-01 19:48:14
57,gen-Case056,start,Role 1,2012-04-01 22:52:27,2012-04-02 00:15:02
58,gen-Case056,start,Role 8,2012-04-02 01:37:41,2012-04-02 03:21:05
59,gen-Case056,start,Role 6,2012-04-02 06:07:04,2012-04-02 07:32:53
60,gen-Case056,start,Role 1,2012-04-02 08:54:04,2012-04-02 10:25:05
61,gen-Case056,start,Role 6,2012-04-02 11:25:39,2012-04-02 13:48:52
62,gen-Case056,start,Role 1,2012-04-02 14:54:36,2012-04-02 16:43:40
63,gen-Case056,start,Role 8,2012-04-02 17:50:41,2012-04-02 20:06:36
64,gen-Case056,start,Role 6,2012-04-02 21:45:25,2012-04-02 23:22:54
65,gen-Case056,start,Role 7,2012-04-03 00:24:55,2012-04-03 02:05:12
66,gen-Case056,start,Role 2,2012-04-03 19:58:43,2012-04-03 21:28:03
67,gen-Case056,start,Role 2,2012-04-04 06:54:42,2012-04-04 08:36:58
68,gen-Case056,start,Role 2,2012-04-04 17:56:03,2012-04-04 19:46:10
69,gen-Case056,start,Role 9,2012-04-05 05:46:47,2012-04-05 07:40:59
70,gen-Case056,start,Role 10,2012-04-05 11:06:53,2012-04-05 12:58:48
71,gen-Case056,start,Role 1,2012-04-05 15:27:17,2012-04-05 17:11:26
72,gen-Case056,start,Role 1,2012-04-05 18:19:00,2012-04-05 20:45:11
73,gen-Case056,start,Role 6,2012-04-05 22:10:42,2012-04-06 00:28:54
74,gen-Case056,start,Role 1,2012-04-06 02:17:50,2012-04-06 03:53:44
75,gen-Case056,start,Role 6,2012-04-06 05:11:53,2012-04-06 07:22:18
76,gen-Case056,start,end,2012-04-06 08:47:00,2012-04-06 10:28:50
77,gen-Case056,start,Role 3,2012-04-06 18:03:04,2012-04-06 19:33:20
78,gen-Case056,start,Role 9,2012-04-06 23:34:00,2012-04-07 00:58:44
79,gen-Case056,start,end,2012-04-07 03:29:56,2012-04-07 04:54:40
80,gen-Case056,start,Role 3,2012-04-07 12:09:43,2012-04-07 13:30:58
81,gen-Case056,start,Role 6,2012-04-07 16:45:31,2012-04-07 18:06:04
82,gen-Case056,start,Role 1,2012-04-07 20:30:03,2012-04-07 21:52:16
83,gen-Case056,start,Role 9,2012-04-07 23:06:44,2012-04-08 01:04:07
84,gen-Case056,start,Role 1,2012-04-08 02:22:29,2012-04-08 04:04:12
85,gen-Case056,start,Role 3,2012-04-08 05:17:20,2012-04-08 07:31:21
86,gen-Case056,start,Role 3,2012-04-08 11:29:18,2012-04-08 12:58:09
87,gen-Case056,start,Role 6,2012-04-08 16:56:23,2012-04-08 18:23:16
88,gen-Case056,start,Role 6,2012-04-08 20:39:44,2012-04-08 22:00:24
89,gen-Case056,start,Role 6,2012-04-08 23:25:32,2012-04-09 00:52:00
90,gen-Case056,start,Role 10,2012-04-09 01:43:40,2012-04-09 03:28:45
91,gen-Case056,start,Role 3,2012-04-09 04:16:27,2012-04-09 06:10:17
92,gen-Case056,start,Role 6,2012-04-09 08:21:00,2012-04-09 10:05:38
93,gen-Case056,start,Role 3,2012-04-09 11:14:00,2012-04-09 12:50:40
94,gen-Case056,start,Role 6,2012-04-09 15:49:29,2012-04-09 17:20:55
95,gen-Case056,start,Role 1,2012-04-09 18:41:00,2012-04-09 20:08:39
96,gen-Case056,start,Role 5,2012-04-09 21:15:17,2012-04-09 23:24:52
97,gen-Case056,start,Role 3,2012-04-10 03:51:33,2012-04-10 04:58:08
98,gen-Case056,start,Role 3,2012-04-10 08:08:09,2012-04-10 09:22:47
99,gen-Case056,start,Role 3,2012-04-10 13:18:56,2012-04-10 14:41:49
100,gen-Case056,start,Role 4,2012-04-10 18:00:20,2012-04-10 19:20:01
101,gen-Case056,start,Role 6,2012-04-10 23:52:14,2012-04-11 01:14:28
102,gen-Case056,start,Role 3,2012-04-11 04:10:54,2012-04-11 05:25:13
103,gen-Case056,start,Role 3,2012-04-11 09:27:39,2012-04-11 10:49:51
104,gen-Case056,start,Role 9,2012-04-11 13:49:45,2012-04-11 15:14:51
105,gen-Case056,start,Role 2,2012-04-11 16:52:34,2012-04-11 18:23:11
106,gen-Case056,start,Role 9,2012-04-12 05:50:26,2012-04-12 07:23:36
107,gen-Case056,start,Role 2,2012-04-12 09:48:00,2012-04-12 11:29:38
108,gen-Case056,start,Role 3,2012-04-12 22:41:24,2012-04-13 00:25:59
109,gen-Case056,start,end,2012-04-13 04:00:08,2012-04-13 05:47:46
110,gen-Case056,start,end,2012-04-13 13:07:21,2012-04-13 14:37:25
111,gen-Case056,start,Role 3,2012-04-13 23:10:31,2012-04-14 00:30:56
112,gen-Case056,start,Role 2,2012-04-14 05:32:07,2012-04-14 06:44:44
113,gen-Case056,start,Role 7,2012-04-14 20:47:11,2012-04-14 22:07:45
114,gen-Case056,start,Role 9,2012-04-15 09:09:28,2012-04-15 10:45:03
115,gen-Case056,start,Role 9,2012-04-15 13:25:12,2012-04-15 15:07:52
116,gen-Case056,start,Role 1,2012-04-15 17:51:49,2012-04-15 19:37:50
117,gen-Case056,start,Role 9,2012-04-15 20:52:32,2012-04-15 23:15:50
118,gen-Case056,start,Role 2,2012-04-16 01:10:33,2012-04-16 02:57:07
119,gen-Case056,start,Role 2,2012-04-16 16:08:26,2012-04-16 17:43:30
120,gen-Case056,start,Role 2,2012-04-17 05:21:36,2012-04-17 07:04:38
121,gen-Case056,start,Role 2,2012-04-17 17:52:51,2012-04-17 19:40:31
122,gen-Case056,start,Role 14,2012-04-18 05:54:55,2012-04-18 07:49:22
123,gen-Case056,start,Role 2,2012-04-18 11:40:05,2012-04-18 13:25:45
124,gen-Case056,start,Role 2,2012-04-19 00:00:33,2012-04-19 01:55:19
125,gen-Case056,start,Role 5,2012-04-19 11:08:22,2012-04-19 13:08:41
126,gen-Case056,start,Role 2,2012-04-19 20:28:00,2012-04-19 21:55:27
127,gen-Case056,start,Role 3,2012-04-20 07:35:42,2012-04-20 09:06:54
128,gen-Case056,start,Role 10,2012-04-20 12:22:40,2012-04-20 14:01:28
129,gen-Case056,start,Role 9,2012-04-20 16:28:14,2012-04-20 18:00:36
130,gen-Case056,start,end,2012-04-20 19:40:47,2012-04-20 21:14:56
131,gen-Case056,start,Role 3,2012-04-21 03:15:08,2012-04-21 04:51:10
132,gen-Case056,start,Role 2,2012-04-21 08:30:47,2012-04-21 09:58:24
133,gen-Case056,start,Role 4,2012-04-22 00:23:39,2012-04-22 01:50:21
134,gen-Case056,start,Role 5,2012-04-22 06:16:13,2012-04-22 07:47:58
135,gen-Case056,start,Role 9,2012-04-22 16:38:25,2012-04-22 17:39:34
136,gen-Case056,start,Role 2,2012-04-22 19:43:49,2012-04-22 20:42:06
137,gen-Case056,start,Role 7,2012-04-23 05:19:11,2012-04-23 06:54:16
138,gen-Case056,start,Role 3,2012-04-23 16:25:17,2012-04-23 18:08:31
139,gen-Case056,start,Role 3,2012-04-23 21:36:38,2012-04-23 23:20:07
140,gen-Case056,start,Role 2,2012-04-24 03:39:36,2012-04-24 05:15:37
141,gen-Case056,start,Role 9,2012-04-24 15:44:41,2012-04-24 17:22:51
142,gen-Case056,start,Role 9,2012-04-24 20:25:59,2012-04-24 22:06:03
143,gen-Case056,start,Role 1,2012-04-25 00:37:03,2012-04-25 02:17:19
144,gen-Case056,start,Role 3,2012-04-25 03:30:02,2012-04-25 05:49:23
145,gen-Case056,start,Role 3,2012-04-25 09:25:46,2012-04-25 11:03:09
146,gen-Case056,start,Role 3,2012-04-25 15:08:12,2012-04-25 16:38:14
147,gen-Case056,start,Role 1,2012-04-25 20:45:15,2012-04-25 22:10:16
148,gen-Case056,start,Role 3,2012-04-25 23:43:17,2012-04-26 01:32:38
149,gen-Case056,start,Role 6,2012-04-26 05:43:22,2012-04-26 07:10:15
150,gen-Case056,start,Role 1,2012-04-26 09:30:02,2012-04-26 10:53:02
151,gen-Case056,start,Role 6,2012-04-26 12:15:16,2012-04-26 14:20:54
152,gen-Case056,start,Role 6,2012-04-26 15:45:49,2012-04-26 17:25:56
153,gen-Case056,start,Role 6,2012-04-26 18:27:21,2012-04-26 20:09:20
154,gen-Case056,start,Role 3,2012-04-26 20:59:13,2012-04-26 22:46:57
155,gen-Case056,start,Role 7,2012-04-27 01:05:54,2012-04-27 02:46:44
156,gen-Case056,start,Role 1,2012-04-27 18:28:47,2012-04-27 19:58:23
157,gen-Case056,start,Role 1,2012-04-27 21:25:28,2012-04-27 23:24:00
158,gen-Case056,start,Role 6,2012-04-28 01:09:49,2012-04-28 03:02:38
159,gen-Case056,start,Role 6,2012-04-28 05:16:11,2012-04-28 06:44:14
160,gen-Case056,start,Role 9,2012-04-28 07:59:17,2012-04-28 09:35:18
161,gen-Case056,start,Role 6,2012-04-28 10:48:00,2012-04-28 12:35:07
162,gen-Case056,start,Role 1,2012-04-28 13:18:31,2012-04-28 15:08:22
163,gen-Case056,start,Role 1,2012-04-28 16:07:02,2012-04-28 18:31:15
164,gen-Case056,start,Role 1,2012-04-28 19:52:13,2012-04-28 22:02:39
165,gen-Case056,start,Role 3,2012-04-28 23:37:06,2012-04-29 01:36:01
166,gen-Case056,start,Role 3,2012-04-29 06:06:43,2012-04-29 07:30:36
167,gen-Case056,start,Role 5,2012-04-29 11:46:14,2012-04-29 13:10:00
168,gen-Case056,start,Role 1,2012-04-29 20:22:14,2012-04-29 21:21:27
169,gen-Case056,start,Role 6,2012-04-29 22:25:02,2012-04-29 23:48:19
170,gen-Case056,start,Role 3,2012-04-30 01:54:01,2012-04-30 03:26:38
171,gen-Case056,start,Role 4,2012-04-30 06:28:17,2012-04-30 07:58:03
172,gen-Case056,start,Role 1,2012-04-30 12:30:51,2012-04-30 14:03:20
173,gen-Case056,start,Role 1,2012-04-30 15:47:57,2012-04-30 17:30:50
0,gen-Case063,Turning & Milling,Role 1,2012-03-13 00:00:07,2012-03-13 01:53:07
1,gen-Case063,Turning & Milling,Role 1,2012-03-13 02:41:22,2012-03-13 04:59:26
2,gen-Case063,Turning & Milling,Role 1,2012-03-13 05:32:59,2012-03-13 07:46:57
3,gen-Case063,Turning & Milling,Role 1,2012-03-13 08:33:30,2012-03-13 10:46:46
4,gen-Case063,Turning & Milling Q.C.,Role 1,2012-03-13 11:38:36,2012-03-13 14:03:23
5,gen-Case063,Lapping,Role 1,2012-03-13 15:46:23,2012-03-13 17:49:35
6,gen-Case063,start,Role 1,2012-03-13 21:54:22,2012-03-13 23:23:06
7,gen-Case063,start,Role 3,2012-03-14 01:17:42,2012-03-14 03:19:02
8,gen-Case063,start,Role 7,2012-03-14 08:16:25,2012-03-14 09:43:22
9,gen-Case063,start,Role 2,2012-03-15 04:52:43,2012-03-15 06:33:10
10,gen-Case063,start,Role 7,2012-03-15 18:57:45,2012-03-15 20:45:14
11,gen-Case063,start,Role 2,2012-03-16 10:14:46,2012-03-16 12:07:27
12,gen-Case063,start,Role 2,2012-03-16 22:32:09,2012-03-17 00:34:13
13,gen-Case063,start,Role 2,2012-03-17 10:08:34,2012-03-17 12:13:52
14,gen-Case063,start,Role 2,2012-03-17 22:14:10,2012-03-18 00:18:28
15,gen-Case063,start,Role 2,2012-03-18 10:02:49,2012-03-18 12:06:17
16,gen-Case063,start,Role 9,2012-03-18 21:53:20,2012-03-18 23:55:40
17,gen-Case063,start,Role 9,2012-03-19 03:40:29,2012-03-19 05:33:52
18,gen-Case063,start,Role 2,2012-03-19 08:04:40,2012-03-19 09:54:04
19,gen-Case063,start,Role 2,2012-03-19 19:52:12,2012-03-19 21:40:45
20,gen-Case063,start,Role 2,2012-03-20 07:21:39,2012-03-20 09:15:16
21,gen-Case063,start,Role 2,2012-03-20 20:00:46,2012-03-20 21:53:10
22,gen-Case063,start,Role 9,2012-03-21 08:21:55,2012-03-21 10:17:23
23,gen-Case063,start,Role 2,2012-03-21 13:46:23,2012-03-21 15:38:15
24,gen-Case063,start,Role 14,2012-03-22 02:04:04,2012-03-22 03:57:40
25,gen-Case063,start,Role 2,2012-03-22 07:07:59,2012-03-22 08:49:48
26,gen-Case063,start,Role 3,2012-03-22 20:03:31,2012-03-22 21:53:50
27,gen-Case063,start,Role 1,2012-03-23 01:21:39,2012-03-23 03:12:51
28,gen-Case063,start,Role 7,2012-03-23 04:45:21,2012-03-23 06:52:12
29,gen-Case063,start,Role 2,2012-03-24 00:14:26,2012-03-24 01:48:34
30,gen-Case063,start,Role 2,2012-03-24 13:50:52,2012-03-24 15:39:10
31,gen-Case063,start,Role 2,2012-03-25 03:10:07,2012-03-25 05:03:09
32,gen-Case063,start,Role 2,2012-03-25 15:51:51,2012-03-25 17:46:09
33,gen-Case063,start,Role 9,2012-03-26 03:01:15,2012-03-26 05:03:10
34,gen-Case063,start,Role 9,2012-03-26 08:51:04,2012-03-26 10:44:31
35,gen-Case063,start,Role 9,2012-03-26 13:16:29,2012-03-26 15:05:59
36,gen-Case063,start,Role 9,2012-03-26 16:47:48,2012-03-26 18:37:41
37,gen-Case063,start,Role 1,2012-03-26 20:04:14,2012-03-26 21:55:41
38,gen-Case063,start,Role 6,2012-03-26 23:08:11,2012-03-27 01:30:30
39,gen-Case063,start,Role 5,2012-03-27 02:58:25,2012-03-27 04:38:57
40,gen-Case063,start,Role 2,2012-03-27 08:10:35,2012-03-27 09:19:38
41,gen-Case063,start,end,2012-03-27 21:27:43,2012-03-27 22:51:34
42,gen-Case063,start,Role 3,2012-03-28 05:06:37,2012-03-28 06:38:06
43,gen-Case063,start,Role 6,2012-03-28 10:11:59,2012-03-28 11:31:06
44,gen-Case063,start,Role 6,2012-03-28 13:47:53,2012-03-28 15:01:45
45,gen-Case063,start,Role 9,2012-03-28 16:02:37,2012-03-28 17:33:19
46,gen-Case063,start,Role 10,2012-03-28 18:22:42,2012-03-28 20:13:53
47,gen-Case063,start,Role 1,2012-03-28 21:05:20,2012-03-28 22:54:02
48,gen-Case063,start,Role 3,2012-03-28 23:50:05,2012-03-29 02:14:26
49,gen-Case063,start,Role 1,2012-03-29 05:37:03,2012-03-29 07:10:36
50,gen-Case063,start,Role 1,2012-03-29 08:34:53,2012-03-29 10:32:01
51,gen-Case063,start,Role 6,2012-03-29 12:16:17,2012-03-29 14:06:18
52,gen-Case063,start,Role 3,2012-03-29 16:11:49,2012-03-29 17:39:48
53,gen-Case063,start,Role 6,2012-03-29 21:10:48,2012-03-29 22:39:51
54,gen-Case063,start,Role 13,2012-03-30 00:06:42,2012-03-30 01:37:50
55,gen-Case063,start,Role 7,2012-03-30 11:11:25,2012-03-30 12:33:15
56,gen-Case063,start,Role 2,2012-03-31 10:53:08,2012-03-31 12:18:28
57,gen-Case063,start,Role 2,2012-04-01 00:00:28,2012-04-01 01:36:41
58,gen-Case063,start,Role 3,2012-04-01 11:37:14,2012-04-01 13:19:33
59,gen-Case063,start,Role 2,2012-04-01 16:29:41,2012-04-01 18:11:43
60,gen-Case063,start,Role 2,2012-04-02 03:49:49,2012-04-02 05:37:10
61,gen-Case063,start,Role 2,2012-04-02 15:53:56,2012-04-02 17:46:33
62,gen-Case063,start,Role 14,2012-04-03 03:39:48,2012-04-03 05:35:19
63,gen-Case063,start,Role 9,2012-04-03 09:45:42,2012-04-03 11:28:05
64,gen-Case063,start,Role 12,2012-04-03 13:35:14,2012-04-03 15:21:44
65,gen-Case063,start,Role 9,2012-04-03 16:33:26,2012-04-03 18:15:35
66,gen-Case063,start,Role 9,2012-04-03 19:21:02,2012-04-03 21:16:11
67,gen-Case063,start,Role 2,2012-04-03 22:25:06,2012-04-04 00:17:16
68,gen-Case063,start,Role 3,2012-04-04 10:04:35,2012-04-04 11:39:25
69,gen-Case063,start,Role 1,2012-04-04 14:46:12,2012-04-04 16:28:39
70,gen-Case063,start,Role 1,2012-04-04 18:04:05,2012-04-04 20:03:55
71,gen-Case063,start,Role 3,2012-04-04 21:46:39,2012-04-04 23:40:44
72,gen-Case063,start,Role 1,2012-04-05 03:44:17,2012-04-05 05:12:03
73,gen-Case063,start,Role 3,2012-04-05 06:49:49,2012-04-05 08:48:14
74,gen-Case063,start,Role 6,2012-04-05 13:42:25,2012-04-05 15:07:50
75,gen-Case063,start,Role 6,2012-04-05 17:28:18,2012-04-05 18:49:32
76,gen-Case063,start,Role 9,2012-04-05 20:18:00,2012-04-05 21:47:51
77,gen-Case063,start,Role 9,2012-04-05 22:58:08,2012-04-06 00:42:23
78,gen-Case063,start,Role 1,2012-04-06 01:42:18,2012-04-06 03:34:09
79,gen-Case063,start,Role 1,2012-04-06 04:36:34,2012-04-06 06:56:57
80,gen-Case063,start,Role 11,2012-04-06 08:20:49,2012-04-06 10:26:17
81,gen-Case063,start,Role 3,2012-04-06 19:15:42,2012-04-06 20:38:31
82,gen-Case063,start,Role 7,2012-04-07 01:46:43,2012-04-07 03:06:27
83,gen-Case063,start,Role 3,2012-04-08 03:44:07,2012-04-08 05:10:06
84,gen-Case063,start,Role 7,2012-04-08 08:40:39,2012-04-08 10:10:07
85,gen-Case063,start,Role 2,2012-04-08 21:36:20,2012-04-08 23:16:55
86,gen-Case063,start,Role 2,2012-04-09 10:01:02,2012-04-09 11:54:35
87,gen-Case063,start,Role 2,2012-04-09 21:38:42,2012-04-09 23:37:31
88,gen-Case063,start,Role 9,2012-04-10 10:05:44,2012-04-10 12:05:18
89,gen-Case063,start,Role 9,2012-04-10 15:45:07,2012-04-10 17:37:51
90,gen-Case063,start,Role 13,2012-04-10 20:08:51,2012-04-10 21:58:10
91,gen-Case063,start,end,2012-04-11 06:21:03,2012-04-11 07:50:43
92,gen-Case063,start,Role 3,2012-04-11 15:39:14,2012-04-11 17:02:27
93,gen-Case063,start,Role 3,2012-04-11 23:20:45,2012-04-12 00:36:14
94,gen-Case063,start,Role 3,2012-04-12 04:57:56,2012-04-12 06:09:38
95,gen-Case063,start,Role 7,2012-04-12 08:58:11,2012-04-12 10:12:10
96,gen-Case063,start,Role 7,2012-04-12 22:50:09,2012-04-13 00:20:53
97,gen-Case063,start,Role 2,2012-04-13 12:46:29,2012-04-13 14:34:25
98,gen-Case063,start,Role 2,2012-04-14 00:43:39,2012-04-14 02:39:00
99,gen-Case063,start,Role 2,2012-04-14 12:55:37,2012-04-14 14:55:48
100,gen-Case063,start,Role 2,2012-04-15 00:29:50,2012-04-15 02:33:27
101,gen-Case063,start,Role 2,2012-04-15 12:13:41,2012-04-15 14:16:55
102,gen-Case063,start,Role 2,2012-04-16 00:02:05,2012-04-16 02:04:15
103,gen-Case063,start,Role 2,2012-04-16 11:47:16,2012-04-16 13:49:20
104,gen-Case063,start,Role 2,2012-04-16 23:31:58,2012-04-17 01:34:01
105,gen-Case063,start,Role 2,2012-04-17 11:15:48,2012-04-17 13:17:49
106,gen-Case063,start,Role 2,2012-04-17 22:59:37,2012-04-18 01:01:38
107,gen-Case063,start,Role 9,2012-04-18 10:43:29,2012-04-18 12:45:30
108,gen-Case063,start,Role 14,2012-04-18 16:28:46,2012-04-18 18:22:04
109,gen-Case063,start,Role 6,2012-04-18 20:48:01,2012-04-18 22:31:17
110,gen-Case063,start,Role 1,2012-04-18 23:45:09,2012-04-19 01:30:38
111,gen-Case063,start,Role 5,2012-04-19 02:30:04,2012-04-19 05:04:25
112,gen-Case063,start,Role 3,2012-04-19 09:13:44,2012-04-19 10:26:10
113,gen-Case063,start,Role 2,2012-04-19 13:49:17,2012-04-19 15:06:03
114,gen-Case063,start,Role 1,2012-04-20 04:25:06,2012-04-20 05:52:28
115,gen-Case063,start,Role 2,2012-04-20 07:06:19,2012-04-20 08:56:18
116,gen-Case063,start,Role 2,2012-04-20 18:22:26,2012-04-20 19:57:22
117,gen-Case063,start,Role 2,2012-04-21 08:00:07,2012-04-21 09:47:09
118,gen-Case063,start,Role 2,2012-04-21 20:12:22,2012-04-21 22:05:07
119,gen-Case063,start,Role 2,2012-04-22 08:41:11,2012-04-22 10:33:54
120,gen-Case063,start,Role 2,2012-04-22 19:49:23,2012-04-22 21:49:29
121,gen-Case063,start,Role 2,2012-04-23 07:25:29,2012-04-23 09:27:14
122,gen-Case063,start,Role 2,2012-04-23 19:09:50,2012-04-23 21:11:45
123,gen-Case063,start,Role 2,2012-04-24 06:53:47,2012-04-24 08:55:44
124,gen-Case063,start,Role 2,2012-04-24 18:38:07,2012-04-24 20:40:05
125,gen-Case063,start,Role 3,2012-04-25 06:21:18,2012-04-25 08:23:16
126,gen-Case063,start,Role 2,2012-04-25 12:37:48,2012-04-25 14:30:39
127,gen-Case063,start,Role 7,2012-04-26 00:37:56,2012-04-26 02:25:01
128,gen-Case063,start,Role 2,2012-04-26 14:51:00,2012-04-26 16:46:58
129,gen-Case063,start,Role 2,2012-04-27 02:56:39,2012-04-27 04:55:33
130,gen-Case063,start,Role 2,2012-04-27 15:13:26,2012-04-27 17:13:25
131,gen-Case063,start,Role 2,2012-04-28 02:57:31,2012-04-28 05:00:35
132,gen-Case063,start,Role 1,2012-04-28 14:38:51,2012-04-28 16:42:03
133,gen-Case063,start,Role 9,2012-04-28 18:41:28,2012-04-28 20:56:45
134,gen-Case063,start,Role 2,2012-04-28 23:39:14,2012-04-29 01:23:40
135,gen-Case063,start,Role 6,2012-04-29 13:21:30,2012-04-29 15:04:03
136,gen-Case063,start,Role 6,2012-04-29 17:21:51,2012-04-29 19:01:42
137,gen-Case063,start,Role 6,2012-04-29 20:44:17,2012-04-29 22:20:23
138,gen-Case063,start,Role 8,2012-04-29 23:18:53,2012-04-30 01:04:15
139,gen-Case063,start,Role 1,2012-04-30 01:53:41,2012-04-30 03:53:24
140,gen-Case063,start,Role 1,2012-04-30 04:51:09,2012-04-30 07:21:55
141,gen-Case063,start,Role 6,2012-04-30 08:43:07,2012-04-30 10:53:53
142,gen-Case063,start,Role 5,2012-04-30 12:23:37,2012-04-30 13:55:34
143,gen-Case063,start,Role 3,2012-04-30 17:21:56,2012-04-30 18:28:00
144,gen-Case063,start,Role 6,2012-04-30 21:21:07,2012-04-30 22:39:01
145,gen-Case063,start,Role 6,2012-05-01 00:12:35,2012-05-01 01:41:06
146,gen-Case063,start,Role 1,2012-05-01 02:48:45,2012-05-01 04:19:16
147,gen-Case063,start,Role 1,2012-05-01 05:12:26,2012-05-01 07:24:54
148,gen-Case063,start,Role 6,2012-05-01 08:42:09,2012-05-01 10:55:26
149,gen-Case063,start,Role 3,2012-05-01 12:26:26,2012-05-01 13:59:37
150,gen-Case063,start,Role 1,2012-05-01 17:22:16,2012-05-01 18:50:12
151,gen-Case063,start,Role 12,2012-05-01 20:06:27,2012-05-01 22:10:45
152,gen-Case063,start,Role 6,2012-05-01 23:57:28,2012-05-02 01:25:03
153,gen-Case063,start,Role 9,2012-05-02 02:35:31,2012-05-02 04:06:12
154,gen-Case063,start,Role 3,2012-05-02 05:09:08,2012-05-02 06:58:20
155,gen-Case063,start,Role 3,2012-05-02 09:21:18,2012-05-02 11:00:01
156,gen-Case063,start,Role 3,2012-05-02 14:02:15,2012-05-02 15:34:29
157,gen-Case063,start,Role 1,2012-05-02 19:11:26,2012-05-02 20:37:01
158,gen-Case063,start,Role 1,2012-05-02 22:09:53,2012-05-02 23:58:06
159,gen-Case063,start,Role 6,2012-05-03 01:36:29,2012-05-03 03:28:12
160,gen-Case063,start,Role 6,2012-05-03 05:34:04,2012-05-03 07:03:42
161,gen-Case063,start,Role 6,2012-05-03 08:24:38,2012-05-03 09:59:07
162,gen-Case063,start,Role 3,2012-05-03 10:51:25,2012-05-03 12:38:58
163,gen-Case063,start,Role 7,2012-05-03 14:59:10,2012-05-03 16:39:42
164,gen-Case063,start,Role 2,2012-05-04 08:18:50,2012-05-04 09:48:58
165,gen-Case063,start,Role 2,2012-05-04 20:12:42,2012-05-04 21:52:46
166,gen-Case063,start,Role 2,2012-05-05 08:08:03,2012-05-05 09:56:09
167,gen-Case063,start,Role 2,2012-05-05 19:54:48,2012-05-05 21:51:46
168,gen-Case063,start,Role 2,2012-05-06 07:06:35,2012-05-06 09:08:16
169,gen-Case063,start,end,2012-05-06 18:50:08,2012-05-06 20:52:02
170,gen-Case063,start,Role 2,2012-05-07 04:06:31,2012-05-07 05:51:11
171,gen-Case063,start,Role 2,2012-05-07 16:43:30,2012-05-07 18:22:03
172,gen-Case063,start,Role 9,2012-05-08 05:33:30,2012-05-08 07:18:56
173,gen-Case063,start,Role 7,2012-05-08 09:59:49,2012-05-08 11:42:23
0,gen-Case064,Turning & Milling,Role 2,2012-03-13 00:00:07,2012-03-13 01:53:07
1,gen-Case064,Turning & Milling Q.C.,Role 5,2012-03-13 07:02:26,2012-03-13 08:22:54
2,gen-Case064,Lapping,Role 5,2012-03-13 14:00:03,2012-03-13 14:52:51
3,gen-Case064,start,end,2012-03-14 00:42:39,2012-03-14 01:26:34
4,gen-Case064,start,Role 7,2012-03-14 07:05:13,2012-03-14 08:07:23
5,gen-Case064,start,Role 3,2012-03-14 13:49:39,2012-03-14 15:24:54
6,gen-Case064,start,Role 2,2012-03-14 18:34:42,2012-03-14 20:02:52
7,gen-Case064,start,Role 2,2012-03-15 03:49:13,2012-03-15 05:27:29
8,gen-Case064,start,Role 2,2012-03-15 14:13:53,2012-03-15 15:59:31
9,gen-Case064,start,Role 2,2012-03-16 01:26:09,2012-03-16 03:20:47
10,gen-Case064,start,Role 2,2012-03-16 13:20:21,2012-03-16 15:16:42
11,gen-Case064,start,Role 2,2012-03-17 00:40:11,2012-03-17 02:40:35
12,gen-Case064,start,Role 2,2012-03-17 12:14:51,2012-03-17 14:16:17
13,gen-Case064,start,Role 2,2012-03-17 23:55:07,2012-03-18 01:56:50
14,gen-Case064,start,Role 2,2012-03-18 11:37:29,2012-03-18 13:39:22
15,gen-Case064,start,Role 2,2012-03-18 23:21:00,2012-03-19 01:22:56
16,gen-Case064,start,Role 2,2012-03-19 11:04:11,2012-03-19 13:06:08
17,gen-Case064,start,Role 2,2012-03-19 22:47:39,2012-03-20 00:49:38
18,gen-Case064,start,Role 2,2012-03-20 10:31:17,2012-03-20 12:33:17
19,gen-Case064,start,Role 2,2012-03-20 22:15:00,2012-03-21 00:17:00
20,gen-Case064,start,Role 2,2012-03-21 09:58:45,2012-03-21 12:00:45
21,gen-Case064,start,Role 2,2012-03-21 21:42:30,2012-03-21 23:44:30
22,gen-Case064,start,Role 2,2012-03-22 09:26:15,2012-03-22 11:28:15
23,gen-Case064,start,Role 3,2012-03-22 21:10:01,2012-03-22 23:12:01
24,gen-Case064,start,Role 9,2012-03-23 03:26:38,2012-03-23 05:19:28
25,gen-Case064,start,Role 12,2012-03-23 08:20:28,2012-03-23 10:01:51
26,gen-Case064,start,Role 8,2012-03-23 11:59:52,2012-03-23 13:31:07
27,gen-Case064,start,Role 1,2012-03-23 14:50:27,2012-03-23 16:34:03
28,gen-Case064,start,Role 12,2012-03-23 17:33:44,2012-03-23 20:04:27
29,gen-Case064,start,Role 1,2012-03-23 21:18:40,2012-03-23 23:00:03
30,gen-Case064,start,Role 9,2012-03-24 00:04:27,2012-03-24 02:21:14
