,caseid,task,user,start_timestamp,end_timestamp
135,gen-Case045,start,Role 3,2012-04-15 03:18:45,2012-04-15 04:47:01
136,gen-Case045,start,Role 7,2012-04-15 08:58:34,2012-04-15 10:23:47
137,gen-Case045,start,Role 7,2012-04-16 06:28:36,2012-04-16 07:56:36
138,gen-Case045,start,Role 2,2012-04-16 22:20:23,2012-04-17 00:03:27
139,gen-Case045,start,Role 2,2012-04-17 10:17:26,2012-04-17 12:12:50
140,gen-Case045,start,Role 2,2012-04-17 22:33:13,2012-04-18 00:34:16
141,gen-Case045,start,Role 2,2012-04-18 10:15:03,2012-04-18 12:19:19
142,gen-Case045,start,Role 2,2012-04-18 22:06:34,2012-04-19 00:10:11
143,gen-Case045,start,Role 2,2012-04-19 09:57:41,2012-04-19 11:59:58
144,gen-Case045,start,Role 7,2012-04-19 21:43:28,2012-04-19 23:45:35
145,gen-Case045,start,Role 2,2012-04-20 11:16:52,2012-04-20 13:21:40
146,gen-Case045,start,Role 2,2012-04-20 23:20:06,2012-04-21 01:25:54
147,gen-Case045,start,Role 2,2012-04-21 11:15:10,2012-04-21 13:19:43
148,gen-Case045,start,Role 2,2012-04-21 23:15:14,2012-04-22 01:19:09
149,gen-Case045,start,Role 2,2012-04-22 10:59:44,2012-04-22 13:03:03
150,gen-Case045,start,Role 2,2012-04-22 22:48:08,2012-04-23 00:50:25
151,gen-Case045,start,Role 2,2012-04-23 10:33:32,2012-04-23 12:35:39
152,gen-Case045,start,Role 9,2012-04-23 22:18:01,2012-04-24 00:20:05
153,gen-Case045,start,Role 9,2012-04-24 04:03:43,2012-04-24 05:57:02
154,gen-Case045,start,Role 1,2012-04-24 08:27:28,2012-04-24 10:16:50
155,gen-Case045,start,Role 2,2012-04-24 11:31:25,2012-04-24 13:56:24
156,gen-Case045,start,Role 3,2012-04-25 01:56:46,2012-04-25 03:35:47
157,gen-Case045,start,Role 3,2012-04-25 07:31:38,2012-04-25 09:13:24
158,gen-Case045,start,Role 2,2012-04-25 13:38:15,2012-04-25 15:09:24
159,gen-Case045,start,Role 2,2012-04-26 03:47:39,2012-04-26 05:19:22
160,gen-Case045,start,Role 2,2012-04-26 15:17:50,2012-04-26 17:03:11
161,gen-Case045,start,Role 2,2012-04-27 03:25:38,2012-04-27 05:17:00
162,gen-Case045,start,Role 2,2012-04-27 15:18:14,2012-04-27 17:14:55
163,gen-Case045,start,Role 2,2012-04-28 02:42:39,2012-04-28 04:43:37
164,gen-Case045,start,Role 2,2012-04-28 14:24:02,2012-04-28 16:25:50
165,gen-Case045,start,Role 2,2012-04-29 02:06:51,2012-04-29 04:08:43
166,gen-Case045,start,Role 9,2012-04-29 13:50:44,2012-04-29 15:52:42
167,gen-Case045,start,Role 10,2012-04-29 19:35:58,2012-04-29 21:29:13
168,gen-Case045,start,Role 2,2012-04-29 23:57:23,2012-04-30 01:41:23
169,gen-Case045,start,Role 2,2012-04-30 11:35:28,2012-04-30 13:23:58
170,gen-Case045,start,Role 2,2012-04-30 22:31:14,2012-05-01 00:25:28
171,gen-Case045,start,Role 2,2012-05-01 10:25:28,2012-05-01 12:17:19
172,gen-Case045,start,Role 7,2012-05-01 22:15:34,2012-05-02 00:10:13
173,gen-Case045,start,Role 2,2012-05-02 11:28:06,2012-05-02 13:31:17
0,gen-Case047,Turning & Milling,Role 1,2012-03-13 00:00:07,2012-03-13 01:53:07
1,gen-Case047,Turning & Milling,Role 1,2012-03-13 02:41:22,2012-03-13 04:59:26
2,gen-Case047,Turning & Milling,Role 3,2012-03-13 05:32:59,2012-03-13 07:46:57
3,gen-Case047,Turning & Milling Q.C.,Role 1,2012-03-13 10:16:24,2012-03-13 11:44:56
4,gen-Case047,Lapping,Role 3,2012-03-13 12:59:57,2012-03-13 14:41:21
5,gen-Case047,start,Role 7,2012-03-13 22:31:18,2012-03-13 23:38:44
6,gen-Case047,start,Role 2,2012-03-14 17:01:57,2012-03-14 18:26:47
7,gen-Case047,start,Role 7,2012-03-15 03:52:14,2012-03-15 05:38:49
8,gen-Case047,start,Role 2,2012-03-15 17:17:53,2012-03-15 19:22:38
9,gen-Case047,start,Role 13,2012-03-16 05:41:21,2012-03-16 07:50:14
10,gen-Case047,start,Role 3,2012-03-16 16:12:39,2012-03-16 17:50:07
11,gen-Case047,start,Role 9,2012-03-16 22:02:42,2012-03-16 23:22:18
12,gen-Case047,start,Role 12,2012-03-17 02:35:59,2012-03-17 03:54:31
13,gen-Case047,start,Role 9,2012-03-17 05:18:28,2012-03-17 06:41:07
14,gen-Case047,start,Role 3,2012-03-17 07:33:55,2012-03-17 09:17:09
15,gen-Case047,start,Role 1,2012-03-17 11:51:56,2012-03-17 13:33:45
16,gen-Case047,start,Role 1,2012-03-17 14:52:13,2012-03-17 16:59:12
17,gen-Case047,start,Role 6,2012-03-17 18:38:32,2012-03-17 20:32:54
18,gen-Case047,start,Role 6,2012-03-17 22:36:21,2012-03-18 00:03:12
19,gen-Case047,start,Role 6,2012-03-18 01:20:03,2012-03-18 02:53:22
20,gen-Case047,start,Role 6,2012-03-18 03:44:36,2012-03-18 05:32:08
21,gen-Case047,start,end,2012-03-18 06:12:15,2012-03-18 08:09:23
22,gen-Case047,start,Role 3,2012-03-18 13:42:20,2012-03-18 15:23:48
23,gen-Case047,start,Role 6,2012-03-18 18:58:48,2012-03-18 20:26:52
24,gen-Case047,start,Role 3,2012-03-18 22:32:40,2012-03-18 23:52:11
25,gen-Case047,start,Role 2,2012-03-19 02:55:53,2012-03-19 04:18:49
26,gen-Case047,start,Role 12,2012-03-19 12:54:26,2012-03-19 14:26:25
27,gen-Case047,start,Role 9,2012-03-19 16:55:39,2012-03-19 18:21:58
28,gen-Case047,start,Role 7,2012-03-19 20:16:22,2012-03-19 21:49:14
29,gen-Case047,start,Role 2,2012-03-20 11:18:01,2012-03-20 13:00:59
30,gen-Case047,start,Role 2,2012-03-20 22:01:23,2012-03-20 23:54:58
31,gen-Case047,start,end,2012-03-21 10:15:59,2012-03-21 12:08:49
32,gen-Case047,start,Role 2,2012-03-21 19:35:56,2012-03-21 21:18:21
33,gen-Case047,start,Role 2,2012-03-22 07:41:02,2012-03-22 09:18:55
34,gen-Case047,start,Role 9,2012-03-22 20:29:59,2012-03-22 22:15:19
35,gen-Case047,start,start,2012-03-23 00:55:32,2012-03-23 02:38:03
36,gen-Case047,start,Role 9,2012-03-23 04:02:50,2012-03-23 05:36:26
37,gen-Case047,start,Role 1,2012-03-23 06:56:53,2012-03-23 08:45:50
38,gen-Case047,start,Role 9,2012-03-23 09:45:22,2012-03-23 12:17:37
39,gen-Case047,start,Role 10,2012-03-23 14:04:47,2012-03-23 15:48:09
40,gen-Case047,start,Role 6,2012-03-23 17:15:27,2012-03-23 18:46:35
41,gen-Case047,start,Role 1,2012-03-23 19:45:52,2012-03-23 21:24:39
42,gen-Case047,start,Role 1,2012-03-23 22:18:44,2012-03-24 00:46:34
43,gen-Case047,start,Role 3,2012-03-24 02:05:50,2012-03-24 04:18:48
44,gen-Case047,start,Role 1,2012-03-24 08:14:45,2012-03-24 09:41:29
45,gen-Case047,start,Role 1,2012-03-24 11:16:20,2012-03-24 13:09:38
46,gen-Case047,start,Role 3,2012-03-24 14:58:22,2012-03-24 16:51:36
47,gen-Case047,start,Role 6,2012-03-24 21:31:04,2012-03-24 22:56:23
48,gen-Case047,start,Role 6,2012-03-25 01:10:18,2012-03-25 02:33:59
49,gen-Case047,start,Role 6,2012-03-25 04:04:27,2012-03-25 05:33:14
50,gen-Case047,start,end,2012-03-25 06:25:32,2012-03-25 08:09:45
51,gen-Case047,start,Role 3,2012-03-25 13:51:17,2012-03-25 15:32:22
52,gen-Case047,start,end,2012-03-25 19:10:14,2012-03-25 20:38:53
53,gen-Case047,start,Role 1,2012-03-26 05:25:02,2012-03-26 06:45:26
54,gen-Case047,start,end,2012-03-26 08:23:36,2012-03-26 09:51:01
55,gen-Case047,start,Role 7,2012-03-26 19:36:21,2012-03-26 20:54:57
56,gen-Case047,start,Role 2,2012-03-27 19:59:19,2012-03-27 21:22:25
57,gen-Case047,start,Role 12,2012-03-28 08:58:12,2012-03-28 10:32:56
58,gen-Case047,start,Role 2,2012-03-28 13:43:36,2012-03-28 15:11:17
59,gen-Case047,start,Role 3,2012-03-28 23:57:53,2012-03-29 01:43:20
60,gen-Case047,start,Role 3,2012-03-29 05:00:20,2012-03-29 06:55:53
61,gen-Case047,start,Role 3,2012-03-29 10:43:54,2012-03-29 12:23:07
62,gen-Case047,start,Role 9,2012-03-29 16:23:35,2012-03-29 17:52:29
63,gen-Case047,start,Role 6,2012-03-29 20:18:57,2012-03-29 21:47:22
64,gen-Case047,start,Role 8,2012-03-29 23:33:14,2012-03-30 01:03:41
65,gen-Case047,start,Role 3,2012-03-30 02:25:28,2012-03-30 04:04:05
66,gen-Case047,start,Role 1,2012-03-30 06:32:53,2012-03-30 08:15:05
67,gen-Case047,start,Role 1,2012-03-30 09:32:45,2012-03-30 11:42:00
68,gen-Case047,start,Role 6,2012-03-30 13:17:18,2012-03-30 15:12:29
69,gen-Case047,start,Role 1,2012-03-30 17:05:37,2012-03-30 18:32:11
70,gen-Case047,start,Role 6,2012-03-30 19:47:47,2012-03-30 21:58:21
71,gen-Case047,start,Role 6,2012-03-30 23:21:57,2012-03-31 01:03:45
72,gen-Case047,start,Role 6,2012-03-31 02:05:47,2012-03-31 03:47:36
73,gen-Case047,start,Role 1,2012-03-31 04:35:54,2012-03-31 06:22:58
74,gen-Case047,start,Role 6,2012-03-31 07:15:24,2012-03-31 09:46:37
75,gen-Case047,start,Role 10,2012-03-31 10:48:32,2012-03-31 12:35:19
76,gen-Case047,start,Role 1,2012-03-31 13:39:53,2012-03-31 15:17:26
77,gen-Case047,start,Role 5,2012-03-31 16:11:23,2012-03-31 18:34:23
78,gen-Case047,start,Role 3,2012-03-31 22:17:45,2012-03-31 23:28:14
79,gen-Case047,start,Role 1,2012-04-01 02:44:57,2012-04-01 04:00:49
80,gen-Case047,start,Role 6,2012-04-01 05:39:21,2012-04-01 07:26:37
81,gen-Case047,start,Role 6,2012-04-01 09:15:25,2012-04-01 10:43:08
82,gen-Case047,start,Role 5,2012-04-01 11:49:43,2012-04-01 13:19:12
83,gen-Case047,start,Role 3,2012-04-01 15:51:30,2012-04-01 17:04:37
84,gen-Case047,start,Role 2,2012-04-01 19:42:04,2012-04-01 21:06:49
85,gen-Case047,start,Role 2,2012-04-02 08:31:22,2012-04-02 10:00:25
86,gen-Case047,start,Role 7,2012-04-02 18:49:11,2012-04-02 20:23:26
87,gen-Case047,start,Role 2,2012-04-03 05:48:26,2012-04-03 07:38:22
88,gen-Case047,start,Role 2,2012-04-03 17:34:57,2012-04-03 19:33:21
89,gen-Case047,start,Role 2,2012-04-04 05:00:28,2012-04-04 07:02:48
90,gen-Case047,start,Role 2,2012-04-04 16:52:06,2012-04-04 18:55:17
91,gen-Case047,start,Role 2,2012-04-05 04:31:42,2012-04-05 06:34:31
92,gen-Case047,start,Role 2,2012-04-05 16:16:03,2012-04-05 18:18:03
93,gen-Case047,start,Role 2,2012-04-06 04:00:23,2012-04-06 06:02:24
94,gen-Case047,start,Role 2,2012-04-06 15:44:04,2012-04-06 17:46:04
95,gen-Case047,start,Role 2,2012-04-07 03:27:58,2012-04-07 05:29:59
96,gen-Case047,start,Role 12,2012-04-07 15:11:40,2012-04-07 17:13:40
97,gen-Case047,start,Role 2,2012-04-07 21:23:50,2012-04-07 23:07:08
98,gen-Case047,start,Role 12,2012-04-08 09:52:00,2012-04-08 11:46:14
99,gen-Case047,start,Role 2,2012-04-08 14:15:09,2012-04-08 15:52:41
100,gen-Case047,start,Role 2,2012-04-09 02:12:24,2012-04-09 04:01:11
101,gen-Case047,start,Role 2,2012-04-09 13:43:50,2012-04-09 15:36:33
102,gen-Case047,start,Role 9,2012-04-10 00:26:17,2012-04-10 02:23:23
103,gen-Case047,start,Role 11,2012-04-10 05:52:40,2012-04-10 07:39:26
104,gen-Case047,start,Role 9,2012-04-10 14:59:55,2012-04-10 16:40:43
105,gen-Case047,start,Role 2,2012-04-10 19:15:41,2012-04-10 20:47:06
106,gen-Case047,start,Role 2,2012-04-11 08:56:31,2012-04-11 10:36:22
107,gen-Case047,start,Role 2,2012-04-11 20:56:09,2012-04-11 22:39:29
108,gen-Case047,start,Role 2,2012-04-12 07:13:51,2012-04-12 09:04:34
109,gen-Case047,start,Role 9,2012-04-12 19:26:13,2012-04-12 21:21:47
110,gen-Case047,start,Role 9,2012-04-13 00:48:52,2012-04-13 02:40:42
111,gen-Case047,start,Role 3,2012-04-13 05:09:00,2012-04-13 06:58:11
112,gen-Case047,start,Role 1,2012-04-13 10:10:24,2012-04-13 11:55:07
113,gen-Case047,start,Role 1,2012-04-13 13:18:32,2012-04-13 15:30:54
114,gen-Case047,start,Role 1,2012-04-13 17:20:35,2012-04-13 19:20:37
115,gen-Case047,start,Role 1,2012-04-13 21:10:22,2012-04-13 23:06:50
116,gen-Case047,start,Role 1,2012-04-14 00:53:55,2012-04-14 02:53:15
117,gen-Case047,start,Role 6,2012-04-14 04:45:58,2012-04-14 06:45:50
118,gen-Case047,start,Role 6,2012-04-14 08:56:15,2012-04-14 10:26:59
119,gen-Case047,start,Role 6,2012-04-14 11:50:14,2012-04-14 13:23:41
120,gen-Case047,start,Role 6,2012-04-14 14:15:47,2012-04-14 16:03:12
121,gen-Case047,start,Role 1,2012-04-14 16:44:18,2012-04-14 18:41:28
122,gen-Case047,start,Role 5,2012-04-14 19:35:38,2012-04-14 22:06:51
123,gen-Case047,start,Role 3,2012-04-15 01:45:52,2012-04-15 02:56:53
124,gen-Case047,start,Role 7,2012-04-15 06:17:26,2012-04-15 07:33:10
125,gen-Case047,start,Role 7,2012-04-16 02:37:27,2012-04-16 04:05:06
126,gen-Case047,start,Role 2,2012-04-16 15:08:46,2012-04-16 16:47:28
127,gen-Case047,start,Role 2,2012-04-17 00:45:48,2012-04-17 02:38:07
128,gen-Case047,start,Role 2,2012-04-17 12:45:11,2012-04-17 14:45:01
129,gen-Case047,start,Role 3,2012-04-18 00:21:07,2012-04-18 02:24:32
130,gen-Case047,start,end,2012-04-18 06:46:42,2012-04-18 08:39:59
131,gen-Case047,start,Role 6,2012-04-18 16:22:16,2012-04-18 17:53:04
132,gen-Case047,start,Role 6,2012-04-18 20:59:31,2012-04-18 22:13:24
133,gen-Case047,start,Role 9,2012-04-18 23:57:41,2012-04-19 01:27:00
134,gen-Case047,start,Role 6,2012-04-19 02:29:07,2012-04-19 04:13:26
135,gen-Case047,start,Role 9,2012-04-19 04:46:04,2012-04-19 06:44:17
136,gen-Case047,start,Role 1,2012-04-19 07:50:16,2012-04-19 09:41:49
137,gen-Case047,start,Role 9,2012-04-19 10:39:07,2012-04-19 13:02:37
138,gen-Case047,start,Role 1,2012-04-19 14:39:10,2012-04-19 16:18:48
139,gen-Case047,start,Role 1,2012-04-19 17:30:11,2012-04-19 19:38:53
140,gen-Case047,start,Role 6,2012-04-19 21:08:40,2012-04-19 23:11:15
141,gen-Case047,start,Role 6,2012-04-20 00:59:40,2012-04-20 02:32:55
142,gen-Case047,start,Role 6,2012-04-20 03:52:08,2012-04-20 05:24:50
143,gen-Case047,start,Role 10,2012-04-20 06:14:56,2012-04-20 08:02:15
144,gen-Case047,start,Role 7,2012-04-20 08:48:33,2012-04-20 10:41:45
145,gen-Case047,start,Role 2,2012-04-21 01:06:07,2012-04-21 02:38:40
146,gen-Case047,start,Role 7,2012-04-21 11:38:17,2012-04-21 13:21:43
147,gen-Case047,start,Role 3,2012-04-22 01:46:13,2012-04-22 03:36:14
148,gen-Case047,start,Role 7,2012-04-22 07:45:20,2012-04-22 09:35:54
149,gen-Case047,start,Role 2,2012-04-22 20:51:57,2012-04-22 22:42:11
150,gen-Case047,start,Role 9,2012-04-23 09:15:51,2012-04-23 11:13:22
151,gen-Case047,start,Role 2,2012-04-23 15:03:08,2012-04-23 16:54:28
152,gen-Case047,start,Role 2,2012-04-24 04:23:14,2012-04-24 06:14:58
153,gen-Case047,start,Role 2,2012-04-24 15:54:34,2012-04-24 17:53:20
154,gen-Case047,start,Role 2,2012-04-25 03:39:14,2012-04-25 05:37:51
155,gen-Case047,start,Role 2,2012-04-25 16:17:22,2012-04-25 18:14:12
156,gen-Case047,start,Role 2,2012-04-26 03:46:24,2012-04-26 05:47:35
157,gen-Case047,start,Role 3,2012-04-26 15:28:18,2012-04-26 17:30:17
158,gen-Case047,start,Role 2,2012-04-26 21:44:49,2012-04-26 23:37:35
159,gen-Case047,start,Role 2,2012-04-27 09:44:37,2012-04-27 11:31:45
160,gen-Case047,start,Role 2,2012-04-27 21:50:12,2012-04-27 23:43:04
161,gen-Case047,start,Role 2,2012-04-28 09:37:15,2012-04-28 11:33:08
162,gen-Case047,start,Role 2,2012-04-28 21:45:03,2012-04-28 23:42:43
163,gen-Case047,start,Role 2,2012-04-29 09:13:09,2012-04-29 11:14:17
164,gen-Case047,start,Role 5,2012-04-29 20:53:32,2012-04-29 22:55:24
165,gen-Case047,start,Role 2,2012-04-30 09:21:34,2012-04-30 10:50:56
166,gen-Case047,start,Role 9,2012-04-30 19:04:58,2012-04-30 20:39:06
167,gen-Case047,start,Role 2,2012-04-30 23:14:11,2012-05-01 00:52:42
168,gen-Case047,start,Role 2,2012-05-01 09:31:18,2012-05-01 11:19:09
169,gen-Case047,start,Role 14,2012-05-01 19:52:54,2012-05-01 21:45:13
170,gen-Case047,start,Role 9,2012-05-02 01:06:44,2012-05-02 02:51:13
171,gen-Case047,start,Role 2,2012-05-02 05:08:52,2012-05-02 06:49:24
172,gen-Case047,start,Role 9,2012-05-02 15:34:59,2012-05-02 17:22:32
173,gen-Case047,start,Role 1,2012-05-02 19:27:49,2012-05-02 21:18:53
0,gen-Case048,Turning & Milling,Role 1,2012-03-13 00:00:07,2012-03-13 01:53:07
1,gen-Case048,Turning & Milling,Role 3,2012-03-13 02:41:22,2012-03-13 04:59:26
2,gen-Case048,Turning & Milling,Role 3,2012-03-13 06:44:01,2012-03-13 08:14:11
3,gen-Case048,Turning & Milling,Role 1,2012-03-13 10:19:23,2012-03-13 11:46:02
4,gen-Case048,Turning & Milling,Role 1,2012-03-13 12:21:24,2012-03-13 14:33:56
5,gen-Case048,Turning & Milling,Role 1,2012-03-13 15:17:35,2012-03-13 17:48:21
6,gen-Case048,Turning & Milling,Role 3,2012-03-13 18:30:08,2012-03-13 21:07:16
7,gen-Case048,Turning & Milling,Role 1,2012-03-13 23:37:03,2012-03-14 01:21:47
8,gen-Case048,Turning & Milling,Role 1,2012-03-14 02:03:10,2012-03-14 04:45:58
9,gen-Case048,Turning & Milling Q.C.,Role 1,2012-03-14 05:35:15,2012-03-14 08:13:43
10,gen-Case048,Lapping,Role 7,2012-03-14 09:44:25,2012-03-14 11:42:22
11,gen-Case048,start,Role 2,2012-03-15 00:20:02,2012-03-15 01:34:45
12,gen-Case048,start,Role 2,2012-03-15 15:46:48,2012-03-15 17:22:50
13,gen-Case048,start,Role 3,2012-03-16 02:59:14,2012-03-16 04:52:08
14,gen-Case048,start,Role 7,2012-03-16 10:16:30,2012-03-16 12:09:51
15,gen-Case048,start,Role 2,2012-03-16 23:22:46,2012-03-17 01:15:48
16,gen-Case048,start,Role 2,2012-03-17 11:47:13,2012-03-17 13:43:31
17,gen-Case048,start,Role 2,2012-03-17 23:48:57,2012-03-18 01:47:27
18,gen-Case048,start,Role 2,2012-03-18 12:14:33,2012-03-18 14:14:23
19,gen-Case048,start,Role 2,2012-03-18 23:44:32,2012-03-19 01:47:08
20,gen-Case048,start,Role 2,2012-03-19 11:29:06,2012-03-19 13:31:15
21,gen-Case048,start,Role 2,2012-03-19 23:14:12,2012-03-20 01:16:15
22,gen-Case048,start,Role 9,2012-03-20 10:58:42,2012-03-20 13:00:45
23,gen-Case048,start,Role 9,2012-03-20 16:44:39,2012-03-20 18:37:58
24,gen-Case048,start,Role 9,2012-03-20 21:08:15,2012-03-20 22:57:35
25,gen-Case048,start,Role 12,2012-03-21 00:38:39,2012-03-21 02:28:23
26,gen-Case048,start,Role 10,2012-03-21 03:39:18,2012-03-21 05:19:49
27,gen-Case048,start,Role 10,2012-03-21 06:27:58,2012-03-21 08:09:35
28,gen-Case048,start,Role 1,2012-03-21 09:02:56,2012-03-21 10:51:52
29,gen-Case048,start,Role 9,2012-03-21 11:44:53,2012-03-21 14:16:21
30,gen-Case048,start,Role 3,2012-03-21 15:42:04,2012-03-21 17:27:49
31,gen-Case048,start,Role 1,2012-03-21 20:19:13,2012-03-21 21:52:06
32,gen-Case048,start,Role 3,2012-03-21 23:11:15,2012-03-22 01:10:53
33,gen-Case048,start,Role 3,2012-03-22 05:28:15,2012-03-22 06:54:38
34,gen-Case048,start,Role 7,2012-03-22 10:53:12,2012-03-22 12:17:56
35,gen-Case048,start,Role 2,2012-03-23 05:31:59,2012-03-23 07:03:29
36,gen-Case048,start,Role 2,2012-03-23 18:47:16,2012-03-23 20:27:39
37,gen-Case048,start,Role 2,2012-03-24 06:42:21,2012-03-24 08:34:45
38,gen-Case048,start,Role 9,2012-03-24 18:46:33,2012-03-24 20:45:07
39,gen-Case048,start,Role 9,2012-03-25 00:25:53,2012-03-25 02:18:43
40,gen-Case048,start,Role 9,2012-03-25 04:51:48,2012-03-25 06:41:17
41,gen-Case048,start,Role 6,2012-03-25 08:22:53,2012-03-25 10:12:38
42,gen-Case048,start,Role 6,2012-03-25 11:20:15,2012-03-25 13:08:17
43,gen-Case048,start,Role 9,2012-03-25 14:11:22,2012-03-25 15:57:10
44,gen-Case048,start,Role 1,2012-03-25 17:01:54,2012-03-25 18:54:52
45,gen-Case048,start,end,2012-03-25 19:52:16,2012-03-25 22:17:43
46,gen-Case048,start,Role 3,2012-03-26 05:49:40,2012-03-26 07:15:48
47,gen-Case048,start,Role 3,2012-03-26 12:02:01,2012-03-26 13:21:25
48,gen-Case048,start,Role 9,2012-03-26 18:00:30,2012-03-26 19:20:00
49,gen-Case048,start,Role 6,2012-03-26 21:33:18,2012-03-26 22:52:40
50,gen-Case048,start,Role 6,2012-03-26 23:54:40,2012-03-27 01:25:02
51,gen-Case048,start,Role 1,2012-03-27 02:29:40,2012-03-27 04:10:29
52,gen-Case048,start,Role 1,2012-03-27 05:06:43,2012-03-27 07:36:31
53,gen-Case048,start,Role 6,2012-03-27 08:58:51,2012-03-27 11:12:17
54,gen-Case048,start,Role 7,2012-03-27 12:43:56,2012-03-27 14:16:39
55,gen-Case048,start,Role 3,2012-03-28 13:01:47,2012-03-28 14:27:54
56,gen-Case048,start,Role 6,2012-03-28 17:49:38,2012-03-28 19:29:17
57,gen-Case048,start,Role 3,2012-03-28 21:43:01,2012-03-28 23:13:28
58,gen-Case048,start,Role 1,2012-03-29 02:47:06,2012-03-29 04:19:16
59,gen-Case048,start,Role 1,2012-03-29 05:34:56,2012-03-29 07:42:12
60,gen-Case048,start,Role 3,2012-03-29 09:21:16,2012-03-29 11:21:45
61,gen-Case048,start,Role 1,2012-03-29 15:46:52,2012-03-29 17:12:30
62,gen-Case048,start,Role 3,2012-03-29 18:47:51,2012-03-29 20:44:58
63,gen-Case048,start,Role 3,2012-03-30 01:39:10,2012-03-30 03:04:30
64,gen-Case048,start,Role 2,2012-03-30 07:14:40,2012-03-30 08:38:54
65,gen-Case048,start,Role 3,2012-03-30 21:14:22,2012-03-30 22:45:10
66,gen-Case048,start,Role 6,2012-03-31 02:26:15,2012-03-31 03:59:24
67,gen-Case048,start,Role 2,2012-03-31 06:29:42,2012-03-31 07:58:36
68,gen-Case048,start,Role 7,2012-03-31 19:34:07,2012-03-31 21:14:10
69,gen-Case048,start,Role 3,2012-04-01 10:00:46,2012-04-01 11:53:42
70,gen-Case048,start,Role 9,2012-04-01 15:47:59,2012-04-01 17:37:30
71,gen-Case048,start,Role 9,2012-04-01 20:44:01,2012-04-01 22:21:07
72,gen-Case048,start,Role 6,2012-04-02 00:32:38,2012-04-02 02:11:58
73,gen-Case048,start,Role 1,2012-04-02 03:28:11,2012-04-02 05:10:38
74,gen-Case048,start,Role 1,2012-04-02 06:17:13,2012-04-02 08:42:29
75,gen-Case048,start,Role 9,2012-04-02 10:10:06,2012-04-02 12:23:38
76,gen-Case048,start,Role 6,2012-04-02 14:31:17,2012-04-02 16:04:58
77,gen-Case048,start,Role 1,2012-04-02 17:27:54,2012-04-02 18:57:33
78,gen-Case048,start,Role 9,2012-04-02 20:01:09,2012-04-02 22:17:41
79,gen-Case048,start,Role 6,2012-04-02 23:53:29,2012-04-03 01:36:09
80,gen-Case048,start,Role 3,2012-04-03 02:43:56,2012-04-03 04:20:39
81,gen-Case048,start,Role 2,2012-04-03 07:13:17,2012-04-03 08:45:45
82,gen-Case048,start,Role 3,2012-04-03 19:59:14,2012-04-03 21:29:29
83,gen-Case048,start,end,2012-04-04 00:48:59,2012-04-04 02:25:11
84,gen-Case048,start,Role 2,2012-04-04 10:13:21,2012-04-04 11:36:59
85,gen-Case048,start,Role 9,2012-04-05 01:05:01,2012-04-05 02:31:51
86,gen-Case048,start,Role 9,2012-04-05 05:24:59,2012-04-05 06:54:25
87,gen-Case048,start,Role 3,2012-04-05 08:58:41,2012-04-05 10:33:56
88,gen-Case048,start,Role 6,2012-04-05 13:00:29,2012-04-05 14:36:56
89,gen-Case048,start,Role 4,2012-04-05 16:10:47,2012-04-05 17:48:14
90,gen-Case048,start,Role 3,2012-04-05 23:30:13,2012-04-06 01:12:57
91,gen-Case048,start,Role 3,2012-04-06 05:10:15,2012-04-06 06:35:57
92,gen-Case048,start,Role 7,2012-04-06 10:32:01,2012-04-06 11:54:20
93,gen-Case048,start,Role 14,2012-04-07 04:52:55,2012-04-07 06:18:37
94,gen-Case048,start,Role 9,2012-04-07 09:05:14,2012-04-07 10:31:53
95,gen-Case048,start,Role 2,2012-04-07 13:04:29,2012-04-07 14:42:12
96,gen-Case048,start,Role 1,2012-04-08 00:31:07,2012-04-08 02:16:22
97,gen-Case048,start,Role 12,2012-04-08 03:36:13,2012-04-08 05:55:24
98,gen-Case048,start,Role 3,2012-04-08 08:20:40,2012-04-08 09:52:14
99,gen-Case048,start,Role 1,2012-04-08 13:20:06,2012-04-08 14:54:00
100,gen-Case048,start,Role 3,2012-04-08 16:08:20,2012-04-08 18:19:41
101,gen-Case048,start,Role 6,2012-04-08 22:38:52,2012-04-09 00:07:49
102,gen-Case048,start,Role 1,2012-04-09 02:21:51,2012-04-09 03:41:19
103,gen-Case048,start,Role 6,2012-04-09 05:01:50,2012-04-09 07:06:45
104,gen-Case048,start,Role 6,2012-04-09 08:30:34,2012-04-09 10:10:33
105,gen-Case048,start,Role 3,2012-04-09 11:11:17,2012-04-09 12:53:16
106,gen-Case048,start,Role 3,2012-04-09 15:31:52,2012-04-09 17:09:02
107,gen-Case048,start,Role 6,2012-04-09 20:04:18,2012-04-09 21:37:30
108,gen-Case048,start,Role 8,2012-04-09 23:21:04,2012-04-10 00:45:03
109,gen-Case048,start,Role 3,2012-04-10 02:23:15,2012-04-10 03:49:49
110,gen-Case048,start,Role 6,2012-04-10 06:18:22,2012-04-10 07:54:52
111,gen-Case048,start,Role 1,2012-04-10 09:06:07,2012-04-10 10:43:54
112,gen-Case048,start,Role 9,2012-04-10 11:55:03,2012-04-10 14:05:04
113,gen-Case048,start,Role 12,2012-04-10 15:41:41,2012-04-10 17:19:34
114,gen-Case048,start,Role 1,2012-04-10 18:27:38,2012-04-10 19:58:09
115,gen-Case048,start,Role 6,2012-04-10 20:56:56,2012-04-10 23:15:07
116,gen-Case048,start,Role 6,2012-04-11 00:22:25,2012-04-11 02:09:12
117,gen-Case048,start,Role 9,2012-04-11 03:09:03,2012-04-11 04:50:10
