caseid,task,user,start_timestamp,end_timestamp
gen-Case03,start,Role 1,2012-04-05 19:56:29+0000,2012-04-05 22:45:14+0000
gen-Case03,start,Role 1,2012-04-06 02:21:19+0000,2012-04-06 05:02:18+0000
gen-Case03,start,Role 1,2012-04-06 08:14:24+0000,2012-04-06 10:46:07+0000
gen-Case03,start,Role 1,2012-04-06 13:59:01+0000,2012-04-06 16:22:38+0000
gen-Case03,start,Role 1,2012-04-06 19:54:40+0000,2012-04-06 22:10:12+0000
gen-Case03,start,Role 3,2012-04-07 02:18:38+0000,2012-04-07 04:27:59+0000
gen-Case03,start,Role 7,2012-04-07 07:05:16+0000,2012-04-07 09:09:51+0000
gen-Case03,start,Role 3,2012-04-07 12:41:54+0000,2012-04-07 14:50:13+0000
gen-Case03,start,Role 2,2012-04-07 17:13:13+0000,2012-04-07 19:24:46+0000
gen-Case03,start,Role 2,2012-04-07 22:15:06+0000,2012-04-08 00:35:13+0000
gen-Case03,start,Role 2,2012-04-08 02:50:55+0000,2012-04-08 05:16:47+0000
gen-Case03,start,Role 1,2012-04-08 07:06:28+0000,2012-04-08 09:37:04+0000
gen-Case03,start,Role 1,2012-04-08 12:37:01+0000,2012-04-08 15:00:09+0000
gen-Case03,start,Role 1,2012-04-08 18:27:03+0000,2012-04-08 20:42:58+0000
gen-Case03,start,Role 4,2012-04-08 23:09:05+0000,2012-04-09 01:20:33+0000
gen-Case03,start,Role 2,2012-04-09 01:20:33+0000,2012-04-09 03:08:15+0000
gen-Case03,start,end,2012-04-09 03:08:15+0000,2012-04-09 05:03:12+0000
gen-Case03,start,Role 13,2012-04-09 05:35:53+0000,2012-04-09 07:53:19+0000
gen-Case03,start,Role 3,2012-04-09 09:46:34+0000,2012-04-09 11:38:27+0000
gen-Case03,start,Role 1,2012-04-09 11:38:27+0000,2012-04-09 13:34:39+0000
gen-Case03,start,Role 3,2012-04-09 14:57:44+0000,2012-04-09 16:58:44+0000
gen-Case03,start,Role 1,2012-04-09 17:25:16+0000,2012-04-09 19:28:14+0000
gen-Case03,start,Role 3,2012-04-09 21:39:22+0000,2012-04-09 23:43:27+0000
gen-Case03,start,Role 3,2012-04-10 00:52:57+0000,2012-04-10 02:56:49+0000
gen-Case03,start,Role 3,2012-04-10 04:13:32+0000,2012-04-10 06:18:34+0000
gen-Case03,start,Role 1,2012-04-10 07:57:30+0000,2012-04-10 10:03:04+0000
gen-Case03,start,Role 1,2012-04-10 13:33:06+0000,2012-04-10 15:39:18+0000
gen-Case03,start,Role 3,2012-04-10 20:25:19+0000,2012-04-10 22:28:36+0000
gen-Case03,start,Role 1,2012-04-11 01:26:53+0000,2012-04-11 03:30:47+0000
gen-Case03,start,Role 1,2012-04-11 07:52:57+0000,2012-04-11 09:57:19+0000
gen-Case03,start,Role 1,2012-04-11 15:04:57+0000,2012-04-11 17:06:15+0000
gen-Case03,start,Role 1,2012-04-11 22:30:24+0000,2012-04-12 00:28:21+0000
gen-Case03,start,Role 1,2012-04-12 05:40:25+0000,2012-04-12 07:35:47+0000
gen-Case03,start,Role 1,2012-04-12 13:05:53+0000,2012-04-12 14:59:49+0000
gen-Case03,start,Role 1,2012-04-12 20:21:51+0000,2012-04-12 22:14:21+0000
gen-Case03,start,Role 1,2012-04-13 03:42:31+0000,2012-04-13 05:34:16+0000
gen-Case03,start,Role 3,2012-04-13 11:05:11+0000,2012-04-13 12:55:58+0000
gen-Case03,start,Role 3,2012-04-13 16:07:47+0000,2012-04-13 17:59:08+0000
gen-Case03,start,Role 2,2012-04-13 20:28:06+0000,2012-04-13 22:21:53+0000
gen-Case03,start,Role 5,2012-04-14 01:19:24+0000,2012-04-14 03:23:45+0000
gen-Case03,start,Role 3,2012-04-14 07:04:11+0000,2012-04-14 08:40:11+0000
gen-Case03,start,Role 5,2012-04-14 09:31:59+0000,2012-04-14 11:17:55+0000
gen-Case03,start,Role 1,2012-04-14 14:15:00+0000,2012-04-14 15:38:41+0000
gen-Case03,start,Role 1,2012-04-14 16:41:51+0000,2012-04-14 18:06:12+0000
gen-Case03,start,Role 3,2012-04-14 18:17:45+0000,2012-04-14 19:51:49+0000
gen-Case03,start,end,2012-04-14 19:51:49+0000,2012-04-14 21:36:25+0000
gen-Case03,start,Role 3,2012-04-14 22:39:23+0000,2012-04-15 00:49:49+0000
gen-Case03,start,Role 1,2012-04-15 02:24:22+0000,2012-04-15 04:25:44+0000
gen-Case03,start,Role 1,2012-04-15 08:12:21+0000,2012-04-15 10:18:51+0000
gen-Case03,start,Role 1,2012-04-15 15:25:30+0000,2012-04-15 17:30:07+0000
gen-Case03,start,Role 1,2012-04-15 23:12:48+0000,2012-04-16 01:15:05+0000
gen-Case03,start,Role 3,2012-04-16 06:40:57+0000,2012-04-16 08:40:46+0000
gen-Case03,start,Role 1,2012-04-16 10:37:15+0000,2012-04-16 12:37:34+0000
gen-Case03,start,Role 1,2012-04-16 15:34:55+0000,2012-04-16 17:36:17+0000
gen-Case03,start,Role 1,2012-04-16 21:13:13+0000,2012-04-16 23:10:36+0000
gen-Case03,start,Role 3,2012-04-17 03:58:02+0000,2012-04-17 05:53:53+0000
gen-Case03,start,Role 3,2012-04-17 08:03:56+0000,2012-04-17 09:59:54+0000
gen-Case03,start,Role 1,2012-04-17 12:33:30+0000,2012-04-17 14:31:17+0000
gen-Case03,start,Role 1,2012-04-17 18:54:39+0000,2012-04-17 20:55:28+0000
gen-Case03,start,Role 1,2012-04-18 02:34:07+0000,2012-04-18 04:32:54+0000
gen-Case03,start,Role 1,2012-04-18 10:50:10+0000,2012-04-18 12:46:35+0000
gen-Case03,start,Role 1,2012-04-18 18:53:15+0000,2012-04-18 20:47:09+0000
gen-Case03,start,Role 1,2012-04-19 02:25:32+0000,2012-04-19 04:17:23+0000
gen-Case03,start,Role 1,2012-04-19 09:36:16+0000,2012-04-19 11:27:00+0000
gen-Case03,start,Role 1,2012-04-19 16:36:42+0000,2012-04-19 18:26:43+0000
gen-Case03,start,Role 1,2012-04-19 23:37:22+0000,2012-04-20 01:26:58+0000
gen-Case03,start,Role 3,2012-04-20 06:45:41+0000,2012-04-20 08:35:00+0000
gen-Case03,start,Role 1,2012-04-20 11:18:29+0000,2012-04-20 13:08:27+0000
gen-Case03,start,Role 3,2012-04-20 17:34:15+0000,2012-04-20 19:28:21+0000
gen-Case03,start,Role 2,2012-04-20 22:27:09+0000,2012-04-21 00:21:24+0000
gen-Case03,start,Role 5,2012-04-21 03:43:01+0000,2012-04-21 05:47:24+0000
gen-Case03,start,Role 1,2012-04-21 09:46:12+0000,2012-04-21 11:21:05+0000
gen-Case03,start,Role 3,2012-04-21 14:47:16+0000,2012-04-21 16:21:05+0000
gen-Case03,start,Role 1,2012-04-21 16:29:47+0000,2012-04-21 18:17:34+0000
gen-Case03,start,Role 1,2012-04-21 19:58:03+0000,2012-04-21 21:50:26+0000
gen-Case03,start,Role 1,2012-04-21 23:56:19+0000,2012-04-22 01:48:34+0000
gen-Case04,Turning & Milling,Role 1,2012-03-13 05:23:18+0000,2012-03-13 08:10:32+0000
gen-Case04,Laser Marking,Role 1,2012-03-13 18:14:44+0000,2012-03-13 20:24:40+0000
gen-Case04,Round Grinding,Role 3,2012-03-14 10:49:22+0000,2012-03-14 12:30:36+0000
gen-Case04,Turn & Mill. & Screw Assem,Role 1,2012-03-15 03:22:26+0000,2012-03-15 04:57:31+0000
gen-Case04,Turning & Milling Q.C.,Role 3,2012-03-15 13:58:35+0000,2012-03-15 15:23:11+0000
gen-Case04,Lapping,Role 3,2012-03-16 01:01:27+0000,2012-03-16 02:10:27+0000
gen-Case04,start,Role 7,2012-03-16 19:03:00+0000,2012-03-16 20:20:55+0000
gen-Case04,start,Role 2,2012-03-17 11:58:20+0000,2012-03-17 13:36:36+0000
gen-Case04,start,Role 2,2012-03-18 02:56:51+0000,2012-03-18 04:51:00+0000
gen-Case04,start,Role 2,2012-03-18 13:37:12+0000,2012-03-18 15:45:41+0000
gen-Case04,start,Role 2,2012-03-18 20:11:34+0000,2012-03-18 22:30:49+0000
gen-Case04,start,Role 2,2012-03-18 23:28:38+0000,2012-03-19 01:55:34+0000
gen-Case04,start,Role 2,2012-03-19 01:55:34+0000,2012-03-19 04:27:42+0000
gen-Case04,start,Role 2,2012-03-19 04:27:42+0000,2012-03-19 07:03:14+0000
gen-Case04,start,Role 3,2012-03-19 07:03:14+0000,2012-03-19 09:41:15+0000
gen-Case04,start,Role 1,2012-03-19 09:41:15+0000,2012-03-19 12:19:23+0000
gen-Case04,start,Role 5,2012-03-19 12:19:23+0000,2012-03-19 14:48:56+0000
gen-Case04,start,Role 9,2012-03-19 14:48:56+0000,2012-03-19 16:35:42+0000
gen-Case04,start,Role 3,2012-03-19 16:35:42+0000,2012-03-19 18:52:12+0000
gen-Case04,start,Role 1,2012-03-19 18:52:12+0000,2012-03-19 21:09:54+0000
gen-Case04,start,Role 1,2012-03-19 22:40:09+0000,2012-03-20 00:57:11+0000
gen-Case04,start,Role 1,2012-03-20 04:12:06+0000,2012-03-20 06:26:09+0000
gen-Case04,start,Role 1,2012-03-20 10:47:34+0000,2012-03-20 12:57:27+0000
gen-Case04,start,Role 3,2012-03-20 17:52:49+0000,2012-03-20 19:58:59+0000
gen-Case04,start,Role 1,2012-03-20 22:50:42+0000,2012-03-21 00:54:41+0000
gen-Case04,start,Role 1,2012-03-21 05:01:00+0000,2012-03-21 07:06:12+0000
gen-Case04,start,Role 1,2012-03-21 11:59:06+0000,2012-03-21 14:00:57+0000
gen-Case04,start,Role 1,2012-03-21 19:30:03+0000,2012-03-21 21:28:59+0000
gen-Case04,start,Role 1,2012-03-22 03:05:29+0000,2012-03-22 05:01:25+0000
gen-Case04,start,Role 1,2012-03-22 10:27:24+0000,2012-03-22 12:20:29+0000
gen-Case04,start,Role 1,2012-03-22 17:26:26+0000,2012-03-22 19:17:52+0000
gen-Case04,start,Role 1,2012-03-23 00:23:16+0000,2012-03-23 02:13:47+0000
gen-Case04,start,Role 1,2012-03-23 07:59:51+0000,2012-03-23 09:49:46+0000
gen-Case04,start,end,2012-03-23 15:15:56+0000,2012-03-23 17:04:57+0000
gen-Case04,start,Role 3,2012-03-24 01:12:02+0000,2012-03-24 03:24:05+0000
gen-Case04,start,Role 1,2012-03-24 09:22:37+0000,2012-03-24 11:21:04+0000
gen-Case04,start,Role 1,2012-03-24 18:10:20+0000,2012-03-24 20:13:48+0000
gen-Case04,start,Role 1,2012-03-25 03:18:54+0000,2012-03-25 05:20:32+0000
gen-Case04,start,Role 1,2012-03-25 12:29:06+0000,2012-03-25 14:28:20+0000
gen-Case04,start,Role 1,2012-03-25 20:55:33+0000,2012-03-25 22:51:29+0000
gen-Case04,start,Role 1,2012-03-26 04:34:55+0000,2012-03-26 06:28:23+0000
gen-Case04,start,Role 3,2012-03-26 11:37:43+0000,2012-03-26 13:29:17+0000
gen-Case04,start,Role 1,2012-03-26 15:37:07+0000,2012-03-26 17:29:15+0000
gen-Case04,start,Role 1,2012-03-26 21:21:42+0000,2012-03-26 23:16:48+0000
gen-Case04,start,Role 1,2012-03-27 04:05:59+0000,2012-03-27 05:59:44+0000
gen-Case04,start,Role 1,2012-03-27 11:35:41+0000,2012-03-27 13:28:21+0000
gen-Case04,start,Role 1,2012-03-27 19:22:28+0000,2012-03-27 21:13:55+0000
gen-Case04,start,Role 3,2012-03-28 03:09:13+0000,2012-03-28 04:59:37+0000
gen-Case04,start,Role 1,2012-03-28 08:13:02+0000,2012-03-28 10:04:29+0000
gen-Case04,start,Role 3,2012-03-28 14:31:56+0000,2012-03-28 16:26:11+0000
gen-Case04,start,Role 1,2012-03-28 19:01:51+0000,2012-03-28 20:55:47+0000
gen-Case04,start,Role 1,2012-03-29 01:30:28+0000,2012-03-29 03:27:50+0000
gen-Case04,start,Role 1,2012-03-29 08:58:35+0000,2012-03-29 10:54:04+0000
gen-Case04,start,Role 2,2012-03-29 16:54:21+0000,2012-03-29 18:48:06+0000
gen-Case04,start,Role 3,2012-03-29 22:17:31+0000,2012-03-30 00:16:29+0000
gen-Case04,start,Role 7,2012-03-30 02:49:44+0000,2012-03-30 04:52:14+0000
gen-Case04,start,Role 1,2012-03-30 07:39:50+0000,2012-03-30 09:51:54+0000
gen-Case04,start,Role 1,2012-03-30 13:02:00+0000,2012-03-30 15:11:13+0000
gen-Case04,start,Role 1,2012-03-30 19:18:51+0000,2012-03-30 21:25:07+0000
gen-Case04,start,Role 3,2012-03-31 01:22:48+0000,2012-03-31 03:26:37+0000
gen-Case04,start,Role 1,2012-03-31 04:05:27+0000,2012-03-31 06:11:46+0000
gen-Case04,start,Role 3,2012-03-31 08:44:10+0000,2012-03-31 10:49:20+0000
gen-Case04,start,Role 1,2012-03-31 12:02:30+0000,2012-03-31 14:05:50+0000
gen-Case04,start,Role 1,2012-03-31 17:30:46+0000,2012-03-31 19:34:54+0000
gen-Case04,start,Role 1,2012-04-01 00:13:54+0000,2012-04-01 02:15:06+0000
gen-Case04,start,Role 1,2012-04-01 07:38:45+0000,2012-04-01 09:37:20+0000
gen-Case04,start,Role 1,2012-04-01 15:18:05+0000,2012-04-01 17:14:50+0000
gen-Case04,start,Role 3,2012-04-01 22:53:53+0000,2012-04-02 00:49:20+0000
gen-Case04,start,Role 3,2012-04-02 03:54:19+0000,2012-04-02 05:50:24+0000
gen-Case04,start,Role 1,2012-04-02 08:12:03+0000,2012-04-02 10:09:05+0000
gen-Case04,start,Role 1,2012-04-02 14:04:48+0000,2012-04-02 16:05:34+0000
gen-Case04,start,Role 3,2012-04-02 21:24:51+0000,2012-04-02 23:22:30+0000
gen-Case04,start,Role 1,2012-04-03 03:00:39+0000,2012-04-03 04:58:54+0000
gen-Case04,start,Role 3,2012-04-03 10:14:10+0000,2012-04-03 12:14:05+0000
gen-Case04,start,Role 3,2012-04-03 15:43:28+0000,2012-04-03 17:42:31+0000
gen-Case04,start,end,2012-04-03 20:48:03+0000,2012-04-03 22:48:40+0000
gen-Case04,start,Role 1,2012-04-04 05:14:10+0000,2012-04-04 07:38:47+0000
gen-Case04,start,Role 1,2012-04-04 14:22:35+0000,2012-04-04 16:33:46+0000
gen-Case04,start,Role 1,2012-04-05 00:09:44+0000,2012-04-05 02:17:37+0000
gen-Case04,start,Role 1,2012-04-05 09:43:29+0000,2012-04-05 11:47:41+0000
gen-Case04,start,Role 2,2012-04-05 18:30:12+0000,2012-04-05 20:31:04+0000
gen-Case04,start,Role 3,2012-04-05 23:48:10+0000,2012-04-06 01:51:58+0000
gen-Case04,start,Role 1,2012-04-06 04:15:28+0000,2012-04-06 06:21:20+0000
gen-Case04,start,Role 1,2012-04-06 10:01:14+0000,2012-04-06 12:07:53+0000
gen-Case04,start,Role 9,2012-04-06 16:34:42+0000,2012-04-06 18:38:20+0000
gen-Case04,start,Role 1,2012-04-07 01:24:13+0000,2012-04-07 03:50:27+0000
gen-Case04,start,Role 1,2012-04-07 10:41:59+0000,2012-04-07 12:55:45+0000
gen-Case04,start,Role 1,2012-04-07 19:52:05+0000,2012-04-07 22:00:45+0000
gen-Case04,start,Role 1,2012-04-08 04:41:53+0000,2012-04-08 06:46:21+0000
gen-Case04,start,Role 1,2012-04-08 13:03:04+0000,2012-04-08 15:03:33+0000
gen-Case04,start,Role 1,2012-04-08 20:56:55+0000,2012-04-08 22:53:59+0000
gen-Case04,start,Role 3,2012-04-09 04:21:48+0000,2012-04-09 06:16:01+0000
gen-Case04,start,Role 2,2012-04-09 09:03:45+0000,2012-04-09 10:57:49+0000
gen-Case04,start,Role 3,2012-04-09 13:43:57+0000,2012-04-09 15:47:35+0000
gen-Case04,start,Role 3,2012-04-09 17:59:15+0000,2012-04-09 20:05:01+0000
gen-Case04,start,Role 1,2012-04-09 22:42:16+0000,2012-04-10 00:51:20+0000
gen-Case04,start,Role 1,2012-04-10 05:34:29+0000,2012-04-10 07:42:17+0000
gen-Case04,start,Role 1,2012-04-10 13:26:22+0000,2012-04-10 15:29:33+0000
gen-Case04,start,Role 9,2012-04-10 21:26:41+0000,2012-04-10 23:26:09+0000
gen-Case04,start,Role 3,2012-04-11 06:41:54+0000,2012-04-11 09:03:45+0000
gen-Case04,start,Role 1,2012-04-11 13:42:11+0000,2012-04-11 15:50:50+0000
gen-Case04,start,Role 3,2012-04-11 21:40:15+0000,2012-04-11 23:49:32+0000
gen-Case04,start,Role 3,2012-04-12 03:51:52+0000,2012-04-12 05:58:48+0000
gen-Case04,start,Role 1,2012-04-12 09:46:53+0000,2012-04-12 11:54:30+0000
gen-Case04,start,Role 2,2012-04-12 17:11:55+0000,2012-04-12 19:20:11+0000
gen-Case04,start,Role 3,2012-04-12 23:16:45+0000,2012-04-13 01:26:30+0000
gen-Case04,start,Role 1,2012-04-13 04:43:58+0000,2012-04-13 06:56:40+0000
gen-Case04,start,Role 1,2012-04-13 11:37:49+0000,2012-04-13 13:49:04+0000
gen-Case04,start,Role 2,2012-04-13 19:16:36+0000,2012-04-13 21:22:22+0000
gen-Case04,start,Role 1,2012-04-14 00:00:08+0000,2012-04-14 02:09:06+0000
gen-Case04,start,Role 1,2012-04-14 05:59:55+0000,2012-04-14 08:07:13+0000
gen-Case04,start,Role 1,2012-04-14 12:17:40+0000,2012-04-14 14:22:16+0000
gen-Case04,start,Role 3,2012-04-14 18:39:23+0000,2012-04-14 20:41:53+0000
gen-Case04,start,Role 1,2012-04-14 22:31:29+0000,2012-04-15 00:34:39+0000
gen-Case04,start,Role 1,2012-04-15 03:58:44+0000,2012-04-15 06:02:07+0000
gen-Case04,start,Role 3,2012-04-15 10:16:14+0000,2012-04-15 12:16:31+0000
gen-Case04,start,Role 3,2012-04-15 15:02:13+0000,2012-04-15 17:02:12+0000
gen-Case04,start,Role 1,2012-04-15 19:34:37+0000,2012-04-15 21:35:55+0000
gen-Case04,start,Role 3,2012-04-16 01:48:13+0000,2012-04-16 03:51:59+0000
gen-Case04,start,Role 2,2012-04-16 07:13:08+0000,2012-04-16 09:16:12+0000
gen-Case04,start,Role 1,2012-04-16 12:43:42+0000,2012-04-16 14:52:35+0000
gen-Case04,start,Role 1,2012-04-16 19:07:27+0000,2012-04-16 21:15:25+0000
gen-Case04,start,Role 1,2012-04-17 02:31:51+0000,2012-04-17 04:36:42+0000
gen-Case04,start,Role 1,2012-04-17 09:53:37+0000,2012-04-17 11:56:00+0000
gen-Case04,start,Role 1,2012-04-17 16:38:45+0000,2012-04-17 18:37:22+0000
gen-Case04,start,Role 3,2012-04-17 22:45:06+0000,2012-04-18 00:41:40+0000
gen-Case04,start,Role 1,2012-04-18 02:09:09+0000,2012-04-18 04:06:06+0000
gen-Case04,start,Role 3,2012-04-18 07:33:05+0000,2012-04-18 09:32:05+0000
gen-Case04,start,Role 7,2012-04-18 11:44:54+0000,2012-04-18 13:42:34+0000
gen-Case04,start,Role 2,2012-04-18 16:55:46+0000,2012-04-18 19:01:45+0000
gen-Case04,start,Role 3,2012-04-18 21:26:27+0000,2012-04-18 23:41:05+0000
gen-Case04,start,Role 2,2012-04-19 01:42:29+0000,2012-04-19 04:00:53+0000
gen-Case04,start,Role 2,2012-04-19 06:15:15+0000,2012-04-19 08:39:56+0000
gen-Case04,start,Role 7,2012-04-19 10:26:26+0000,2012-04-19 12:55:20+0000
gen-Case04,start,Role 1,2012-04-19 14:09:15+0000,2012-04-19 16:40:18+0000
gen-Case04,start,Role 1,2012-04-19 18:29:30+0000,2012-04-19 20:52:49+0000
gen-Case04,start,Role 1,2012-04-19 22:36:16+0000,2012-04-20 00:55:07+0000
gen-Case04,start,Role 1,2012-04-20 01:58:17+0000,2012-04-20 04:14:09+0000
gen-Case04,start,Role 1,2012-04-20 04:40:31+0000,2012-04-20 06:52:57+0000
gen-Case04,start,Role 1,2012-04-20 07:35:38+0000,2012-04-20 09:44:13+0000
gen-Case04,start,Role 1,2012-04-20 11:31:21+0000,2012-04-20 13:36:25+0000
gen-Case04,start,Role 1,2012-04-20 16:39:55+0000,2012-04-20 18:42:00+0000
gen-Case04,start,Role 3,2012-04-20 23:04:47+0000,2012-04-21 01:05:10+0000
gen-Case04,start,Role 1,2012-04-21 04:06:08+0000,2012-04-21 06:05:28+0000
gen-Case04,start,Role 1,2012-04-21 10:48:48+0000,2012-04-21 12:50:32+0000
gen-Case04,start,Role 1,2012-04-21 18:29:38+0000,2012-04-21 20:28:54+0000
gen-Case04,start,Role 1,2012-04-22 02:36:16+0000,2012-04-22 04:34:10+0000
gen-Case04,start,Role 1,2012-04-22 10:44:18+0000,2012-04-22 12:39:37+0000
gen-Case04,start,Role 1,2012-04-22 18:33:27+0000,2012-04-22 20:26:13+0000
gen-Case04,start,Role 3,2012-04-23 01:59:06+0000,2012-04-23 03:49:03+0000
gen-Case04,start,Role 1,2012-04-23 06:22:46+0000,2012-04-23 08:13:35+0000
gen-Case04,start,Role 3,2012-04-23 12:22:30+0000,2012-04-23 14:16:54+0000
gen-Case04,start,Role 3,2012-04-23 16:46:58+0000,2012-04-23 18:41:20+0000
gen-Case04,start,Role 1,2012-04-23 21:08:05+0000,2012-04-23 23:05:38+0000
gen-Case04,start,Role 3,2012-04-24 03:34:31+0000,2012-04-24 05:35:11+0000
gen-Case04,start,Role 1,2012-04-24 09:06:20+0000,2012-04-24 11:06:51+0000
gen-Case04,start,Role 6,2012-04-24 16:34:57+0000,2012-04-24 18:36:38+0000
gen-Case04,start,Role 3,2012-04-25 03:36:44+0000,2012-04-25 05:58:36+0000
gen-Case04,start,Role 5,2012-04-25 11:58:36+0000,2012-04-25 14:06:10+0000
gen-Case04,start,Role 1,2012-04-25 20:39:28+0000,2012-04-25 22:17:01+0000
gen-Case04,start,Role 1,2012-04-26 03:07:39+0000,2012-04-26 04:46:27+0000
gen-Case04,start,Role 3,2012-04-26 09:09:35+0000,2012-04-26 10:54:03+0000
gen-Case04,start,Role 2,2012-04-26 11:54:52+0000,2012-04-26 13:45:56+0000
gen-Case04,start,Role 1,2012-04-26 14:34:23+0000,2012-04-26 16:35:23+0000
gen-Case04,start,Role 1,2012-04-26 18:37:02+0000,2012-04-26 20:39:19+0000
gen-Case04,start,Role 3,2012-04-27 00:12:45+0000,2012-04-27 02:13:52+0000
gen-Case04,start,Role 1,2012-04-27 04:06:03+0000,2012-04-27 06:09:35+0000
gen-Case04,start,Role 1,2012-04-27 09:36:44+0000,2012-04-27 11:40:17+0000
gen-Case04,start,Role 1,2012-04-27 15:41:34+0000,2012-04-27 17:41:27+0000
gen-Case04,start,Role 1,2012-04-27 22:11:34+0000,2012-04-28 00:08:57+0000
gen-Case05,Turning & Milling Q.C.,Role 3,2012-03-13 05:23:18+0000,2012-03-13 08:10:32+0000
gen-Case05,Lapping,Role 5,2012-03-13 19:16:45+0000,2012-03-13 20:44:46+0000
gen-Case05,start,Role 2,2012-03-14 15:32:05+0000,2012-03-14 16:48:55+0000
gen-Case05,start,Role 7,2012-03-15 08:39:02+0000,2012-03-15 10:11:30+0000
gen-Case05,start,Role 2,2012-03-15 22:24:26+0000,2012-03-16 00:14:02+0000
gen-Case05,start,Role 2,2012-03-16 07:39:26+0000,2012-03-16 09:45:59+0000
gen-Case05,start,Role 3,2012-03-16 12:54:46+0000,2012-03-16 15:13:50+0000
gen-Case05,start,Role 1,2012-03-16 15:13:50+0000,2012-03-16 17:37:21+0000
gen-Case05,start,Role 3,2012-03-16 17:37:21+0000,2012-03-16 19:55:39+0000
gen-Case05,start,Role 1,2012-03-16 19:55:39+0000,2012-03-16 22:17:08+0000
gen-Case05,start,Role 1,2012-03-16 22:17:08+0000,2012-03-17 00:33:45+0000
gen-Case05,start,Role 1,2012-03-17 00:51:34+0000,2012-03-17 03:02:47+0000
gen-Case05,start,Role 1,2012-03-17 04:12:32+0000,2012-03-17 06:19:38+0000
gen-Case05,start,Role 1,2012-03-17 08:08:34+0000,2012-03-17 10:12:15+0000
gen-Case05,start,Role 1,2012-03-17 12:32:58+0000,2012-03-17 14:33:49+0000
gen-Case05,start,Role 1,2012-03-17 17:28:14+0000,2012-03-17 19:26:32+0000
gen-Case05,start,Role 9,2012-03-17 23:19:55+0000,2012-03-18 01:16:10+0000
gen-Case05,start,Role 1,2012-03-18 08:29:25+0000,2012-03-18 10:47:56+0000
gen-Case05,start,Role 1,2012-03-18 18:33:46+0000,2012-03-18 20:42:27+0000
gen-Case05,start,Role 7,2012-03-19 04:54:32+0000,2012-03-19 06:59:39+0000
gen-Case05,start,Role 7,2012-03-19 13:20:12+0000,2012-03-19 15:25:50+0000
gen-Case05,start,Role 2,2012-03-19 20:28:52+0000,2012-03-19 22:42:59+0000
gen-Case05,start,Role 7,2012-03-20 02:07:44+0000,2012-03-20 04:31:46+0000
gen-Case05,start,Role 2,2012-03-20 07:13:28+0000,2012-03-20 09:44:15+0000
gen-Case05,start,Role 3,2012-03-20 11:14:00+0000,2012-03-20 13:51:12+0000
gen-Case05,start,Role 2,2012-03-20 14:36:01+0000,2012-03-20 17:13:25+0000
gen-Case05,start,Role 3,2012-03-20 17:42:37+0000,2012-03-20 20:23:11+0000
gen-Case05,start,Role 1,2012-03-20 21:00:24+0000,2012-03-20 23:38:06+0000
gen-Case05,start,Role 1,2012-03-21 01:51:50+0000,2012-03-21 04:20:25+0000
gen-Case05,start,Role 1,2012-03-21 07:07:59+0000,2012-03-21 09:29:01+0000
gen-Case05,start,Role 1,2012-03-21 12:36:11+0000,2012-03-21 14:51:23+0000
gen-Case05,start,Role 1,2012-03-21 18:12:30+0000,2012-03-21 20:23:00+0000
gen-Case05,start,Role 3,2012-03-21 23:43:14+0000,2012-03-22 01:49:37+0000
gen-Case05,start,Role 3,2012-03-22 03:32:17+0000,2012-03-22 05:37:04+0000
gen-Case05,start,Role 9,2012-03-22 07:31:58+0000,2012-03-22 09:37:08+0000
gen-Case05,start,Role 1,2012-03-22 14:11:26+0000,2012-03-22 16:38:37+0000
gen-Case05,start,Role 1,2012-03-22 22:49:01+0000,2012-03-23 01:06:10+0000
gen-Case05,start,Role 1,2012-03-23 08:36:58+0000,2012-03-23 10:50:06+0000
gen-Case05,start,Role 1,2012-03-23 18:34:59+0000,2012-03-23 20:42:46+0000
gen-Case05,start,Role 1,2012-03-24 03:53:02+0000,2012-03-24 05:55:51+0000
gen-Case05,start,Role 1,2012-03-24 12:10:10+0000,2012-03-24 14:09:19+0000
gen-Case05,start,Role 1,2012-03-24 19:44:25+0000,2012-03-24 21:39:35+0000
gen-Case05,start,Role 3,2012-03-25 02:47:53+0000,2012-03-25 04:40:33+0000
gen-Case05,start,Role 1,2012-03-25 07:08:12+0000,2012-03-25 09:00:44+0000
gen-Case05,start,Role 1,2012-03-25 13:18:14+0000,2012-03-25 15:14:04+0000
gen-Case05,start,Role 3,2012-03-25 20:29:37+0000,2012-03-25 22:24:14+0000
gen-Case05,start,Role 3,2012-03-26 01:55:43+0000,2012-03-26 03:50:49+0000
gen-Case05,start,Role 2,2012-03-26 07:00:38+0000,2012-03-26 08:58:02+0000
gen-Case05,start,Role 1,2012-03-26 12:18:29+0000,2012-03-26 14:24:55+0000
gen-Case05,start,Role 1,2012-03-26 18:44:18+0000,2012-03-26 20:49:51+0000
gen-Case05,start,Role 5,2012-03-27 02:17:46+0000,2012-03-27 04:19:51+0000
gen-Case05,start,Role 9,2012-03-27 08:46:40+0000,2012-03-27 10:11:12+0000
gen-Case05,start,Role 3,2012-03-27 15:15:07+0000,2012-03-27 17:08:29+0000
gen-Case05,start,Role 2,2012-03-27 18:40:03+0000,2012-03-27 20:38:08+0000
gen-Case05,start,end,2012-03-27 22:10:56+0000,2012-03-28 00:19:06+0000
gen-Case05,start,Role 1,2012-03-28 04:59:14+0000,2012-03-28 07:31:22+0000
