caseid,task,user,start_timestamp,end_timestamp
Case259,Turning & Milling,ID4641,2012/02/15 15:13:00,2012/02/15 16:47:00
Case259,Turning & Milling,ID4132,2012/02/16 00:55:00,2012/02/16 04:41:00
Case259,Turning & Milling,ID4132,2012/02/16 04:42:00,2012/02/16 06:30:00
Case259,Turning & Milling,ID4932,2012/02/16 06:34:00,2012/02/16 13:44:00
Case259,Turning & Milling,ID4641,2012/02/16 14:16:00,2012/02/16 18:39:00
Case259,Laser Marking,ID4882,2012/02/16 22:47:00,2012/02/17 00:23:00
Case259,Lapping,ID4882,2012/02/17 07:00:00,2012/02/17 08:15:00
Case259,Lapping,ID4882,2012/02/17 07:00:00,2012/02/17 08:15:00
Case259,Lapping,ID4882,2012/02/19 16:05:00,2012/02/19 19:55:00
Case259,Final Inspection Q.C.,ID4618,2012/02/19 20:20:00,2012/02/19 22:51:00
Case259,Packing,ID4820,2012/02/21 07:00:00,2012/02/21 08:00:00
Case259,Turning & Milling,ID4132,2012/03/15 00:52:00,2012/03/15 06:17:00
Case259,Turning & Milling,ID4794,2012/03/15 06:29:00,2012/03/15 10:34:00
Case259,Lapping,ID4882,2012/03/26 08:00:00,2012/03/26 09:15:00
Case259,Turning & Milling Q.C.,ID4618,2012/03/26 20:14:00,2012/03/26 21:29:00
Case259,Laser Marking,ID0998,2012/03/26 20:21:00,2012/03/26 20:22:00
Case259,Laser Marking,ID0998,2012/03/26 20:22:00,2012/03/26 21:54:00
Case259,Lapping,ID0998,2012/03/26 21:55:00,2012/03/26 23:17:00
Case259,Laser Marking,ID0998,2012/03/26 23:19:00,2012/03/27 00:34:00
Case259,Lapping,ID0998,2012/03/26 23:19:00,2012/03/26 23:19:00
Case259,Final Inspection Q.C.,ID4618,2012/03/28 17:10:00,2012/03/28 18:25:00
Case259,Packing,ID4820,2012/03/29 08:00:00,2012/03/29 09:00:00
Case26,Turning & Milling,ID4167,2012/01/18 00:17:00,2012/01/18 00:57:00
Case26,Turning & Milling,ID4794,2012/01/18 03:09:00,2012/01/18 05:36:00
Case26,Turning & Milling,ID4794,2012/01/18 05:37:00,2012/01/18 13:32:00
Case26,Turning & Milling,ID4932,2012/01/19 03:13:00,2012/01/19 04:34:00
Case26,Turning & Milling,ID4932,2012/01/19 04:34:00,2012/01/19 09:30:00
Case26,Turning & Milling Q.C.,ID4493,2012/01/19 14:08:00,2012/01/19 17:08:00
Case26,Laser Marking,ID4872,2012/01/19 18:52:00,2012/01/19 20:07:00
Case26,Lapping,ID0998,2012/01/22 15:22:00,2012/01/22 18:45:00
Case26,Round Grinding,ID4528,2012/01/23 21:09:00,2012/01/23 22:30:00
Case26,Round Grinding,ID4528,2012/01/23 22:31:00,2012/01/24 01:03:00
Case26,Round Grinding,ID4528,2012/01/24 13:54:00,2012/01/25 00:36:00
Case26,Round Grinding,ID4528,2012/01/25 14:07:00,2012/01/25 19:05:00
Case26,Round Grinding,ID4493,2012/01/26 18:49:00,2012/01/26 18:53:00
Case26,Lapping,ID0998,2012/02/23 22:46:00,2012/02/24 00:44:00
Case26,Round Grinding,ID4355,2012/02/24 00:45:00,2012/02/24 02:07:00
Case26,Round Grinding,ID4355,2012/02/24 02:07:00,2012/02/24 02:57:00
Case26,Round Grinding,ID4445,2012/02/24 02:56:00,2012/02/24 05:15:00
Case26,Final Inspection Q.C.,ID4493,2012/02/27 17:53:00,2012/02/27 19:53:00
Case26,Final Inspection Q.C.,ID4493,2012/02/28 16:21:00,2012/02/28 20:40:00
Case26,Final Inspection Q.C.,ID4493,2012/02/28 23:06:00,2012/02/28 23:07:00
Case26,Packing,ID4820,2012/02/29 07:00:00,2012/02/29 08:00:00
Case260,Turning & Milling,ID4529,2012/01/09 11:00:00,2012/01/09 13:30:00
Case260,Turning & Milling,ID4529,2012/01/19 14:07:00,2012/01/19 22:14:00
Case260,Turning & Milling,ID4529,2012/01/19 22:15:00,2012/01/19 22:56:00
Case260,Turning & Milling,ID4794,2012/01/20 03:10:00,2012/01/20 04:15:00
Case260,Turning & Milling,ID4529,2012/01/21 20:03:00,2012/01/22 04:03:00
Case260,Turning & Milling,ID4641,2012/01/22 06:28:00,2012/01/22 13:31:00
Case260,Turning & Milling Q.C.,ID4618,2012/01/22 14:00:00,2012/01/22 19:13:00
Case260,Turning & Milling,ID4794,2012/01/22 18:06:00,2012/01/22 22:48:00
Case260,Turning & Milling,ID4167,2012/01/22 23:00:00,2012/01/23 00:30:00
Case260,Turning & Milling Q.C.,ID4618,2012/01/23 22:06:00,2012/01/23 23:03:00
Case260,Turning & Milling Q.C.,ID4618,2012/01/24 13:50:00,2012/01/24 14:20:00
Case260,Turning & Milling,ID4794,2012/01/26 20:55:00,2012/01/26 23:03:00
Case260,Turning & Milling,ID4529,2012/01/27 03:20:00,2012/01/27 08:44:00
Case260,Turning & Milling,ID4529,2012/01/27 08:43:00,2012/01/27 13:21:00
Case260,Turning & Milling Q.C.,ID4618,2012/01/27 13:50:00,2012/01/27 14:21:00
Case260,Turning & Milling Q.C.,ID4618,2012/01/27 14:22:00,2012/01/27 14:37:00
Case260,Turning & Milling,ID4794,2012/01/28 19:00:00,2012/01/29 01:00:00
Case260,Turning & Milling,ID4794,2012/01/28 20:00:00,2012/01/29 13:52:00
Case260,Turning & Milling,ID4932,2012/01/29 05:17:00,2012/01/29 18:22:00
Case260,Turning & Milling,ID4529,2012/01/29 18:44:00,2012/01/29 22:45:00
Case260,Turning & Milling,ID4429,2012/01/29 23:19:00,2012/01/30 02:57:00
Case260,Turning & Milling,ID4794,2012/01/30 02:59:00,2012/01/30 13:39:00
Case260,Turning & Milling Q.C.,ID4618,2012/01/30 13:58:00,2012/01/30 17:29:00
Case260,Turning & Milling,ID4529,2012/01/30 14:04:00,2012/01/30 22:49:00
Case260,Turning & Milling,ID4429,2012/01/30 23:03:00,2012/01/31 06:28:00
Case260,Turning & Milling,ID4794,2012/01/31 06:34:00,2012/01/31 13:44:00
Case260,Turning & Milling,ID4529,2012/01/31 14:08:00,2012/01/31 16:29:00
Case260,Turning & Milling Q.C.,ID4618,2012/01/31 14:48:00,2012/01/31 18:43:00
Case260,Turning & Milling Q.C.,ID4618,2012/02/02 13:51:00,2012/02/02 13:52:00
Case260,Laser Marking,ID0998,2012/02/06 16:39:00,2012/02/06 17:20:00
Case260,Turning & Milling Q.C.,ID4618,2012/02/13 15:09:00,2012/02/13 16:55:00
Case260,Laser Marking,ID4882,2012/02/14 00:30:00,2012/02/14 00:43:00
Case260,Flat Grinding,ID4882,2012/02/15 07:00:00,2012/02/15 08:15:00
Case260,Lapping,ID4882,2012/02/15 07:00:00,2012/02/15 08:15:00
Case260,Lapping,ID4882,2012/02/15 07:00:00,2012/02/15 08:15:00
Case260,Laser Marking,ID4445,2012/02/15 14:38:00,2012/02/15 16:13:00
Case260,Flat Grinding,ID0998,2012/02/15 15:40:00,2012/02/15 16:08:00
Case260,Flat Grinding,ID0998,2012/02/15 16:09:00,2012/02/15 23:01:00
Case260,Round Grinding,ID4445,2012/02/15 17:50:00,2012/02/15 18:37:00
Case260,Lapping,ID4882,2012/02/15 18:41:00,2012/02/15 19:56:00
Case260,Round Grinding,ID4445,2012/02/15 18:43:00,2012/02/16 00:47:00
Case260,Lapping,ID4882,2012/02/15 20:16:00,2012/02/15 23:08:00
Case260,Round Grinding,ID0420,2012/02/16 03:18:00,2012/02/16 07:08:00
Case260,Round Grinding,ID4445,2012/02/16 13:57:00,2012/02/17 01:01:00
Case260,Flat Grinding,ID0998,2012/02/16 15:12:00,2012/02/16 17:40:00
Case260,Lapping,ID4882,2012/02/16 16:15:00,2012/02/16 19:14:00
Case260,Round Grinding,ID0420,2012/02/17 03:15:00,2012/02/17 13:42:00
Case260,Round Grinding,ID4445,2012/02/19 05:10:00,2012/02/19 05:16:00
Case260,Final Inspection Q.C.,ID4618,2012/02/21 23:13:00,2012/02/21 23:34:00
Case260,Final Inspection Q.C.,ID4618,2012/02/21 23:32:00,2012/02/22 00:59:00
Case260,Final Inspection Q.C.,ID4618,2012/02/22 14:46:00,2012/02/22 22:41:00
Case260,Packing,ID4820,2012/02/23 07:00:00,2012/02/23 08:00:00
Case260,Fix,ID4219,2012/03/13 23:08:00,2012/03/14 00:11:00
Case260,Fix,ID4219,2012/03/14 00:11:00,2012/03/14 01:47:00
Case260,Packing,ID4820,2012/03/14 07:00:00,2012/03/14 08:00:00
Case260,Turning & Milling Q.C.,ID4618,2012/03/14 17:36:00,2012/03/14 18:08:00
Case260,Final Inspection Q.C.,ID4618,2012/03/14 19:03:00,2012/03/14 20:18:00
Case261,Turning & Milling,ID0997,2012/02/07 03:38:00,2012/02/07 09:05:00
Case261,Turning & Milling,ID0997,2012/02/07 09:05:00,2012/02/07 13:43:00
Case261,Turning & Milling Q.C.,ID4618,2012/02/07 13:50:00,2012/02/07 14:14:00
Case261,Turning & Milling,ID4219,2012/02/07 15:16:00,2012/02/07 19:39:00
Case261,Turning & Milling Q.C.,ID4618,2012/02/07 20:20:00,2012/02/07 20:41:00
Case261,Flat Grinding,ID4882,2012/02/08 07:00:00,2012/02/08 08:15:00
Case261,Laser Marking,ID0998,2012/02/08 17:21:00,2012/02/08 17:59:00
Case261,Flat Grinding,ID4882,2012/02/08 20:21:00,2012/02/08 20:58:00
Case261,Packing,ID4820,2012/02/14 07:00:00,2012/02/14 08:00:00
Case261,Final Inspection Q.C.,ID4618,2012/02/14 15:10:00,2012/02/14 15:11:00
Case262,Turning & Milling,ID4167,2012/02/07 01:27:00,2012/02/07 06:37:00
Case262,Turning & Milling,ID4529,2012/02/07 06:54:00,2012/02/07 08:00:00
Case262,Turning & Milling,ID4529,2012/02/07 08:00:00,2012/02/07 13:30:00
Case262,Turning & Milling Q.C.,ID4618,2012/02/07 14:04:00,2012/02/07 15:18:00
Case262,Turning & Milling Q.C.,ID4618,2012/02/07 17:05:00,2012/02/07 17:08:00
Case262,Laser Marking,ID0998,2012/02/07 17:13:00,2012/02/07 18:03:00
Case262,Flat Grinding,ID0998,2012/02/07 18:04:00,2012/02/07 18:25:00
Case262,Flat Grinding,ID4882,2012/02/07 18:25:00,2012/02/07 19:18:00
Case262,Flat Grinding,ID4882,2012/02/07 19:19:00,2012/02/07 19:33:00
Case262,Lapping,ID0998,2012/02/07 19:23:00,2012/02/07 20:39:00
Case262,Lapping,ID0998,2012/02/07 20:40:00,2012/02/07 22:18:00
Case262,Round Grinding,ID4528,2012/02/07 20:41:00,2012/02/07 23:09:00
Case262,Round Grinding,ID4872,2012/02/07 23:09:00,2012/02/08 05:23:00
Case262,Final Inspection Q.C.,ID4618,2012/02/08 19:44:00,2012/02/08 21:46:00
Case262,Packing,ID4491,2012/02/09 07:00:00,2012/02/09 08:00:00
Case262,Final Inspection Q.C.,ID4618,2012/02/09 21:08:00,2012/02/09 21:09:00
Case263,Turning & Milling,ID4219,2012/01/02 16:00:00,2012/01/02 18:00:00
Case263,Turning & Milling,ID4219,2012/01/03 18:52:00,2012/01/04 00:58:00
Case263,Turning & Milling,ID4219,2012/01/04 13:59:00,2012/01/04 16:18:00
Case263,Turning & Milling Q.C.,ID4287,2012/01/04 16:00:00,2012/01/04 17:00:00
Case263,Turning & Milling,ID4219,2012/01/04 16:21:00,2012/01/04 18:00:00
Case263,Turning & Milling,ID4219,2012/01/04 18:00:00,2012/01/04 23:21:00
Case263,Turning & Milling,ID4219,2012/01/05 13:48:00,2012/01/05 14:06:00
Case263,Turning & Milling,ID0997,2012/01/05 15:30:00,2012/01/05 17:45:00
Case263,Turning & Milling Q.C.,ID4287,2012/01/05 17:30:00,2012/01/05 18:30:00
Case263,Flat Grinding,ID0998,2012/01/05 18:46:00,2012/01/05 19:27:00
Case263,Nitration Q.C.,ID4287,2012/01/16 20:20:00,2012/01/16 22:00:00
Case263,Laser Marking,ID0998,2012/01/17 18:58:00,2012/01/17 19:11:00
Case263,Lapping,ID0998,2012/01/17 19:47:00,2012/01/17 20:27:00
Case263,Round Grinding,ID4872,2012/01/18 15:09:00,2012/01/18 16:11:00
Case263,Round Grinding,ID4287,2012/01/18 16:00:00,2012/01/18 17:15:00
Case263,Final Inspection Q.C.,ID4287,2012/01/18 16:00:00,2012/01/18 16:00:00
Case263,Final Inspection Q.C.,ID4287,2012/01/18 16:00:00,2012/01/18 19:50:00
Case263,Round Grinding,ID4872,2012/01/18 16:12:00,2012/01/18 22:45:00
Case263,Final Inspection Q.C.,ID4287,2012/01/19 17:57:00,2012/01/19 22:36:00
Case263,Final Inspection Q.C.,ID4287,2012/01/22 14:26:00,2012/01/22 14:57:00
Case263,Packing,ID4291,2012/01/23 07:00:00,2012/01/23 08:00:00
Case263,Packing,ID4291,2012/01/23 07:00:00,2012/01/23 08:00:00
Case264,Turning & Milling,ID4718,2012/03/26 16:38:00,2012/03/26 23:28:00
Case264,Turning & Milling,ID4718,2012/03/26 23:28:00,2012/03/27 00:01:00
Case264,Turning & Milling,ID4529,2012/03/26 23:42:00,2012/03/27 01:52:00
Case264,Turning & Milling,ID4794,2012/03/27 04:21:00,2012/03/27 14:34:00
Case264,Turning & Milling Q.C.,ID4618,2012/03/27 15:09:00,2012/03/27 15:26:00
Case264,Turning & Milling,ID4167,2012/03/27 16:04:00,2012/03/27 23:56:00
Case264,Turning & Milling,ID4429,2012/03/28 01:36:00,2012/03/28 02:30:00
Case264,Turning & Milling,ID4794,2012/03/28 04:09:00,2012/03/28 14:42:00
Case264,Turning & Milling,ID4718,2012/03/28 15:00:00,2012/03/28 15:27:00
Case264,Turning & Milling Q.C.,ID4618,2012/03/28 15:05:00,2012/03/28 15:31:00
Case264,Turning & Milling Q.C.,ID4618,2012/03/28 15:41:00,2012/03/28 15:48:00
Case264,Turning & Milling,ID4167,2012/03/28 15:50:00,2012/03/28 20:05:00
Case264,Laser Marking,ID0998,2012/03/28 16:20:00,2012/03/28 18:39:00
Case264,Turning & Milling Q.C.,ID4618,2012/03/29 20:24:00,2012/03/29 20:43:00
Case265,Turning,ID0997,2012/01/04 17:52:00,2012/01/04 22:59:00
Case265,Turning,ID0997,2012/01/05 14:34:00,2012/01/05 15:26:00
Case265,Turning & Milling,ID0997,2012/01/09 14:04:00,2012/01/09 17:29:00
Case265,Turning & Milling,ID0997,2012/01/09 16:49:00,2012/01/09 17:49:00
Case265,Turning & Milling,ID0997,2012/01/09 17:27:00,2012/01/09 18:21:00
Case265,Turning & Milling Q.C.,ID4618,2012/01/09 18:35:00,2012/01/09 19:50:00
Case265,Laser Marking,ID0998,2012/01/16 15:12:00,2012/01/16 15:28:00
Case265,Lapping,ID0998,2012/01/16 15:28:00,2012/01/16 16:37:00
Case265,Round Grinding,ID4872,2012/01/16 20:37:00,2012/01/16 21:54:00
Case265,Round Grinding,ID4872,2012/01/16 21:54:00,2012/01/16 22:53:00
Case265,Round Grinding,ID4872,2012/01/17 13:50:00,2012/01/17 14:18:00
Case265,Round Grinding,ID4872,2012/01/17 14:22:00,2012/01/17 18:10:00
Case265,Final Inspection Q.C.,ID4618,2012/01/17 20:00:00,2012/01/18 01:03:00
Case265,Final Inspection Q.C.,ID4618,2012/01/18 17:20:00,2012/01/18 23:07:00
Case265,Packing,ID4291,2012/01/19 07:00:00,2012/01/19 08:00:00
Case265,Final Inspection Q.C.,ID4618,2012/01/19 17:46:00,2012/01/19 19:01:00
Case266,Turning & Milling Q.C.,ID4163,2012/01/04 14:00:00,2012/01/04 15:40:00
Case266,Turning & Milling,ID4429,2012/01/04 21:15:00,2012/01/04 23:09:00
Case266,Turning & Milling,ID4932,2012/01/05 02:54:00,2012/01/05 13:45:00
Case266,Turning & Milling,ID4429,2012/01/05 14:06:00,2012/01/05 21:17:00
Case266,Turning & Milling Q.C.,ID4163,2012/01/05 21:00:00,2012/01/05 23:10:00
Case266,Turning & Milling,ID4429,2012/01/05 21:22:00,2012/01/06 00:37:00
Case266,Turning & Milling Q.C.,ID4287,2012/01/06 00:00:00,2012/01/06 00:35:00
Case266,Turning & Milling,ID4932,2012/01/06 02:51:00,2012/01/06 03:50:00
Case266,Turning & Milling,ID4932,2012/01/06 03:51:00,2012/01/06 13:41:00
Case266,Turning & Milling,ID4429,2012/01/06 14:21:00,2012/01/06 19:39:00
Case266,Turning & Milling,ID4529,2012/01/06 20:00:00,2012/01/07 14:00:00
Case266,Turning & Milling,ID4529,2012/01/07 14:00:00,2012/01/08 06:30:00
Case266,Turning & Milling,ID4641,2012/01/08 06:36:00,2012/01/08 13:35:00
Case266,Turning & Milling,ID4932,2012/01/08 14:06:00,2012/01/08 15:39:00
Case266,Turning & Milling Q.C.,ID4163,2012/01/08 16:00:00,2012/01/08 19:50:00
Case266,Turning & Milling Q.C.,ID4163,2012/01/08 20:20:00,2012/01/08 20:40:00
Case266,Turning & Milling Q.C.,ID4163,2012/01/08 20:40:00,2012/01/08 21:00:00
Case266,Turning & Milling Q.C.,ID4163,2012/01/08 21:00:00,2012/01/08 21:20:00
Case266,Turning & Milling Q.C.,ID4163,2012/01/08 21:20:00,2012/01/08 21:40:00
Case266,Turning & Milling Q.C.,ID4163,2012/01/08 21:40:00,2012/01/08 22:00:00
Case266,Turning & Milling,ID4429,2012/01/09 02:42:00,2012/01/09 18:35:00
Case266,Laser Marking,ID4445,2012/01/09 04:14:00,2012/01/09 06:17:00
Case266,Lapping,ID0998,2012/01/31 19:08:00,2012/02/01 00:02:00
Case266,Lapping,ID0998,2012/02/01 20:52:00,2012/02/02 00:07:00
Case266,Lapping,ID4882,2012/02/01 23:04:00,2012/02/02 00:19:00
Case266,Round Grinding,ID4385,2012/02/03 04:09:00,2012/02/03 06:35:00
Case266,Round Grinding,ID4385,2012/02/03 06:36:00,2012/02/03 13:56:00
Case266,Round Grinding,ID4355,2012/02/03 14:04:00,2012/02/03 16:51:00
Case266,Lapping,ID0998,2012/02/03 16:36:00,2012/02/03 20:00:00
Case266,Lapping,ID4882,2012/02/05 07:00:00,2012/02/05 08:15:00
Case266,Final Inspection Q.C.,ID4163,2012/02/05 21:00:00,2012/02/05 23:10:00
Case266,Final Inspection Q.C.,ID4163,2012/02/06 14:00:00,2012/02/06 15:40:00
Case266,Final Inspection Q.C.,ID4163,2012/02/06 16:00:00,2012/02/06 18:00:00
Case266,Lapping,ID0998,2012/02/08 16:28:00,2012/02/08 16:57:00
Case266,Round Grinding,ID4445,2012/02/10 03:01:00,2012/02/10 05:29:00
Case266,Round Grinding,ID4445,2012/02/10 05:29:00,2012/02/10 13:52:00
Case266,Round Grinding,ID0420,2012/02/10 13:50:00,2012/02/10 19:45:00
Case266,Lapping,ID4882,2012/02/10 16:43:00,2012/02/10 19:30:00
Case266,Turning & Milling Q.C.,ID4163,2012/02/10 19:00:00,2012/02/10 19:45:00
Case266,Round Grinding,ID4385,2012/02/13 00:22:00,2012/02/13 02:48:00
Case266,Lapping,ID4882,2012/02/13 00:42:00,2012/02/13 01:57:00
Case266,Round Grinding,ID0420,2012/02/13 03:00:00,2012/02/13 13:50:00
Case266,Turning & Milling Q.C.,ID0420,2012/02/13 03:03:00,2012/02/13 03:08:00
Case266,Round Grinding,ID4445,2012/02/13 13:54:00,2012/02/13 22:47:00
Case266,Final Inspection Q.C.,ID4163,2012/02/13 19:20:00,2012/02/13 19:50:00
Case266,Final Inspection Q.C.,ID4163,2012/02/14 14:00:00,2012/02/14 15:40:00
Case266,Final Inspection Q.C.,ID4163,2012/02/14 16:00:00,2012/02/14 19:50:00
Case266,Packing,ID4820,2012/02/15 07:00:00,2012/02/15 08:00:00
Case266,Final Inspection Q.C.,ID4163,2012/02/15 21:20:00,2012/02/16 01:03:00
Case266,Packing,ID4820,2012/02/16 07:00:00,2012/02/16 08:00:00
Case266,Packing,ID4820,2012/02/16 07:00:00,2012/02/16 08:00:00
Case266,Final Inspection Q.C.,ID4163,2012/02/16 14:15:00,2012/02/16 15:40:00
Case266,Final Inspection Q.C.,ID4163,2012/02/16 16:00:00,2012/02/16 18:45:00
Case266,Final Inspection Q.C.,ID4163,2012/02/16 18:44:00,2012/02/16 19:59:00
Case266,Final Inspection Q.C.,ID4163,2012/02/19 20:20:00,2012/02/19 21:07:00
Case266,Packing,ID4820,2012/02/20 07:00:00,2012/02/20 08:00:00
Case266,Final Inspection Q.C.,ID4163,2012/02/22 20:20:00,2012/02/22 21:20:00
Case266,Final Inspection Q.C.,ID4163,2012/02/22 21:20:00,2012/02/22 21:50:00
Case266,Final Inspection Q.C.,ID4163,2012/02/22 21:50:00,2012/02/22 22:10:00
Case266,Final Inspection Q.C.,ID4163,2012/02/22 22:10:00,2012/02/22 22:30:00
Case266,Final Inspection Q.C.,ID4163,2012/02/22 22:30:00,2012/02/22 22:50:00
Case266,Final Inspection Q.C.,ID4163,2012/02/22 22:50:00,2012/02/22 23:10:00
Case266,Grinding Rework,ID4872,2012/03/06 03:24:00,2012/03/06 06:47:00
Case266,Grinding Rework,ID4528,2012/03/06 14:06:00,2012/03/06 16:23:00
Case266,Final Inspection Q.C.,ID4163,2012/03/18 15:00:00,2012/03/18 15:40:00
Case266,Final Inspection Q.C.,ID4163,2012/03/18 16:00:00,2012/03/18 18:00:00
Case266,Grinding Rework,ID4528,2012/03/18 18:24:00,2012/03/18 18:56:00
Case266,Packing,ID4820,2012/03/19 07:00:00,2012/03/19 08:00:00
Case266,Final Inspection Q.C.,ID4163,2012/03/19 15:00:00,2012/03/19 15:40:00
Case266,Packing,ID4820,2012/03/21 07:00:00,2012/03/21 08:00:00
Case266,Turning & Milling Q.C.,ID4163,2012/03/30 08:00:00,2012/03/30 09:15:00
Case267,Turning & Milling,ID4167,2012/01/05 19:14:00,2012/01/06 00:58:00
Case267,Turning & Milling,ID4794,2012/01/06 03:21:00,2012/01/06 08:14:00
Case267,Turning & Milling,ID4794,2012/01/06 08:15:00,2012/01/06 13:39:00
Case267,Turning & Milling,ID4167,2012/01/06 14:34:00,2012/01/06 19:52:00
Case267,Turning & Milling Q.C.,ID4618,2012/01/06 14:39:00,2012/01/06 16:44:00
Case267,Turning & Milling,ID4529,2012/01/06 20:00:00,2012/01/07 14:00:00
Case267,Turning & Milling,ID4529,2012/01/07 14:00:00,2012/01/08 06:30:00
Case267,Turning & Milling,ID4641,2012/01/08 06:37:00,2012/01/08 13:43:00
Case267,Turning & Milling,ID4932,2012/01/08 14:00:00,2012/01/08 23:05:00
Case267,Turning & Milling Q.C.,ID4618,2012/01/08 14:50:00,2012/01/08 17:00:00
Case267,Turning & Milling,ID4794,2012/01/08 23:00:00,2012/01/09 00:50:00
Case267,Turning & Milling,ID4529,2012/01/09 03:00:00,2012/01/09 14:00:00
Case267,Turning & Milling,ID4932,2012/01/09 13:49:00,2012/01/10 00:52:00
Case267,Turning & Milling Q.C.,ID4618,2012/01/09 15:04:00,2012/01/09 15:30:00
Case267,Turning & Milling,ID4529,2012/01/10 03:30:00,2012/01/10 13:30:00
Case267,Turning & Milling,ID4718,2012/01/10 08:00:00,2012/01/10 13:55:00
Case267,Turning & Milling,ID4932,2012/01/10 14:02:00,2012/01/10 19:07:00
Case267,Turning & Milling Q.C.,ID4618,2012/01/10 14:09:00,2012/01/10 15:24:00
Case267,Turning & Milling,ID4932,2012/01/10 19:08:00,2012/01/10 20:23:00
Case267,Turning & Milling,ID4932,2012/01/10 19:45:00,2012/01/10 22:58:00
Case267,Turning & Milling,ID4718,2012/01/11 00:55:00,2012/01/11 06:38:00
Case267,Turning & Milling Q.C.,ID4618,2012/01/11 13:50:00,2012/01/11 15:09:00
Case267,Turning & Milling,ID4167,2012/01/11 14:42:00,2012/01/11 23:07:00
Case267,Turning & Milling,ID4718,2012/01/11 23:10:00,2012/01/12 06:42:00
Case267,Turning & Milling Q.C.,ID4618,2012/01/17 16:57:00,2012/01/17 18:12:00
Case267,Turning & Milling Q.C.,ID4618,2012/01/17 17:20:00,2012/01/17 18:35:00
Case267,Turning & Milling Q.C.,ID4618,2012/01/19 15:00:00,2012/01/20 00:00:00
Case267,Laser Marking,ID4882,2012/02/01 18:02:00,2012/02/01 19:51:00
Case267,Laser Marking,ID4882,2012/02/01 20:23:00,2012/02/01 21:02:00
Case267,Laser Marking,ID4882,2012/02/02 00:26:00,2012/02/02 00:59:00
Case267,Lapping,ID4882,2012/02/02 07:00:00,2012/02/02 08:15:00
Case267,Lapping,ID0998,2012/02/02 15:23:00,2012/02/03 00:02:00
Case267,Laser Marking,ID4882,2012/02/02 22:22:00,2012/02/02 22:53:00
Case267,Lapping,ID4882,2012/02/03 07:00:00,2012/02/03 08:15:00
Case267,Laser Marking,ID4882,2012/02/03 14:01:00,2012/02/03 14:40:00
Case267,Lapping,ID4882,2012/02/03 16:48:00,2012/02/03 18:53:00
Case267,Round Grinding,ID0420,2012/02/05 16:13:00,2012/02/05 17:02:00
Case267,Round Grinding,ID4618,2012/02/05 18:32:00,2012/02/06 01:04:00
Case267,Round Grinding,ID4355,2012/02/05 23:17:00,2012/02/06 03:03:00
Case267,Round Grinding,ID4445,2012/02/06 03:06:00,2012/02/06 13:53:00
Case267,Round Grinding,ID0420,2012/02/06 13:56:00,2012/02/06 15:09:00
Case267,Round Grinding,ID4445,2012/02/19 05:17:00,2012/02/19 07:10:00
Case267,Round Grinding,ID4445,2012/02/19 07:10:00,2012/02/19 13:55:00
Case267,Round Grinding,ID0420,2012/02/19 13:59:00,2012/02/19 14:20:00
Case267,Round Grinding,ID0420,2012/02/19 16:04:00,2012/02/19 20:40:00
Case267,Round Grinding,ID4445,2012/02/19 21:10:00,2012/02/20 04:22:00
Case267,Round Grinding,ID4445,2012/02/20 02:59:00,2012/02/20 13:52:00
Case267,Round Grinding,ID0420,2012/02/20 04:23:00,2012/02/20 14:00:00
Case267,Round Grinding,ID0420,2012/02/20 14:02:00,2012/02/20 22:27:00
Case267,Round Grinding,ID4445,2012/02/21 03:11:00,2012/02/21 04:26:00
Case267,Round Grinding,ID4445,2012/02/21 03:12:00,2012/02/21 04:53:00
Case267,Round Grinding,ID4445,2012/02/21 04:53:00,2012/02/21 13:48:00
Case267,Round Grinding,ID0420,2012/02/21 13:50:00,2012/02/21 14:17:00
Case267,Round Grinding,ID4385,2012/02/21 14:19:00,2012/02/21 15:25:00
Case267,Round Grinding,ID4385,2012/02/21 15:25:00,2012/02/21 18:22:00
Case267,Round Grinding,ID4618,2012/02/23 19:54:00,2012/02/23 23:04:00
Case267,Round Grinding,ID4618,2012/02/24 14:47:00,2012/02/24 19:53:00
Case267,Round Grinding,ID4618,2012/02/26 19:46:00,2012/02/26 21:47:00
Case267,Final Inspection Q.C.,ID4618,2012/02/26 21:47:00,2012/02/26 21:48:00
Case267,Packing,ID4820,2012/02/27 07:00:00,2012/02/27 08:00:00
Case267,Round Grinding,ID4618,2012/02/27 18:17:00,2012/02/27 22:16:00
Case267,Final Inspection Q.C.,ID4618,2012/02/27 22:55:00,2012/02/27 23:09:00
Case267,Packing,ID4820,2012/02/28 07:00:00,2012/02/28 08:00:00
Case267,Final Inspection Q.C.,ID4618,2012/02/28 15:18:00,2012/02/28 16:40:00
Case267,Round Grinding,ID4618,2012/02/28 16:41:00,2012/02/28 16:43:00
Case267,Final Inspection Q.C.,ID4618,2012/02/28 16:41:00,2012/02/28 16:42:00
Case267,Final Inspection Q.C.,ID4618,2012/02/28 16:43:00,2012/02/28 18:43:00
Case267,Round Grinding,ID4618,2012/02/28 18:44:00,2012/02/28 19:08:00
Case267,Round Grinding,ID4618,2012/02/28 19:06:00,2012/02/28 19:11:00
Case267,Round Grinding,ID0420,2012/03/28 11:00:00,2012/03/28 11:53:00
Case267,Final Inspection Q.C.,ID4618,2012/03/28 20:39:00,2012/03/28 22:05:00
Case267,Round Grinding,ID4618,2012/03/28 20:46:00,2012/03/28 20:47:00
